Time,Key pressed,Key released
0.91559,1,None
0.92379,None,1
0.93602,2,None
0.94609,None,2
0.95709,3,None
0.96858,None,3
0.98035,Key.shift,None
0.99155,C,None
1.00284,None,Key.shift
1.01419,None,c
1.02585,Key.shift,None
1.03702,A,None
1.0482,None,Key.shift
1.05853,None,a
1.07048,Key.shift,None
1.08179,P,None
1.09344,None,Key.shift
1.10447,None,p
1.11561,a,None
1.12745,None,a
1.14133,b,None
1.1525,None,b
1.16436,c,None
1.17512,None,c
1.18643,Key.shift,None
1.19712,!,None
1.20749,None,Key.shift
1.21913,None,1
1.33123,Key.enter,None
1.34226,None,Key.enter
1.45497,1,None
1.4651,None,1
1.47609,2,None
1.48745,None,2
1.49881,3,None
1.51047,None,3
1.52151,Key.shift,None
1.53319,C,None
1.54429,None,Key.shift
1.55464,None,c
1.5659,Key.shift,None
1.57722,A,None
1.58745,None,Key.shift
1.59822,None,a
1.61015,Key.shift,None
1.62095,P,None
1.63247,None,Key.shift
1.64376,None,p
1.65504,a,None
1.66641,None,a
1.67742,b,None
1.68765,None,b
1.69795,c,None
1.71217,None,c
1.72042,Key.shift,None
1.73175,!,None
1.74476,None,Key.shift
1.75363,None,1
1.8649,Key.enter,None
1.87508,None,Key.enter
1.9882,1,None
1.99958,None,1
2.01154,2,None
2.02298,None,2
2.03335,3,None
2.04711,None,3
2.05397,Key.shift,None
2.06419,C,None
2.07469,None,Key.shift
2.08617,None,c
2.09663,Key.shift,None
2.10786,A,None
2.11899,None,Key.shift
2.13061,None,a
2.14163,Key.shift,None
2.153,P,None
2.16442,None,Key.shift
2.17478,None,p
2.18678,a,None
2.19813,None,a
2.20862,b,None
2.21992,None,b
2.23198,c,None
2.24298,None,c
2.25505,Key.shift,None
2.2666,!,None
2.27941,None,Key.shift
2.28796,None,1
2.40111,Key.enter,None
2.41229,None,Key.enter
2.52507,1,None
2.53622,None,1
2.54673,2,None
2.55733,None,2
2.56773,3,None
2.5786,None,3
2.59009,Key.shift,None
2.60164,C,None
