Time,Key pressed,Key released
2.94353,1,None
3.08284,None,1
3.17362,2,None
3.28291,None,2
3.37208,3,None
3.45501,None,3
4.0085,Key.shift,None
4.20279,C,None
4.28861,None,C
4.41694,A,None
4.59101,None,A
4.72148,P,None
4.84372,None,P
4.90471,None,Key.shift
5.38456,a,None
5.52128,None,a
5.5684,b,None
5.65788,None,b
5.81282,c,None
5.88281,None,c
6.00291,Key.shift,None
6.13289,!,None
6.26076,None,!
6.28373,None,Key.shift
9.36235,Key.enter,None
9.44661,None,Key.enter
10.58945,1,None
10.69784,None,1
10.82112,2,None
10.93148,None,2
11.03961,3,None
11.14329,None,3
11.9865,Key.shift,None
12.29626,C,None
12.36641,None,C
12.49598,A,None
12.68376,None,A
12.76592,P,None
12.87228,None,P
12.95808,None,Key.shift
13.6249,a,None
13.784,None,a
13.82704,b,None
13.93403,None,b
14.12806,c,None
14.13591,None,c
14.31987,Key.shift,None
14.56003,!,None
14.71241,None,!
14.72742,None,Key.shift
15.23529,Key.enter,None
15.34246,None,Key.enter
15.83601,1,None
15.94475,None,1
16.08007,2,None
16.14697,None,2
16.23014,3,None
16.31544,None,3
16.53466,Key.shift,None
16.6597,C,None
16.75161,None,C
16.78858,A,None
16.94303,None,A
17.02286,P,None
17.13996,None,P
17.16597,None,Key.shift
17.35211,a,None
17.4799,None,a
17.50487,b,None
17.57708,None,b
17.7465,c,None
17.81251,None,c
18.0928,Key.shift,None
18.18439,!,None
18.32563,None,!
18.34815,None,Key.shift
18.46492,Key.enter,None
18.61696,None,Key.enter
19.64638,1,None
19.75844,None,1
19.84853,2,None
20.00488,None,2
20.2958,3,None
20.35932,None,3
20.67799,Key.shift,None
20.92705,C,None
21.02207,None,C
21.15558,A,None
21.3333,None,A
21.43033,P,None
21.4908,None,P
21.55705,None,Key.shift
21.76465,a,None
21.90644,None,a
21.92744,b,None
21.99311,None,b
22.15921,c,None
22.22869,None,c
22.31896,Key.shift,None
22.82726,Key.shift,None
22.8483,Key.shift,None
22.89837,Key.shift,None
22.92341,Key.shift,None
22.96812,Key.shift,None
22.99458,Key.shift,None
23.01861,Key.shift,None
23.04363,Key.shift,None
23.06531,Key.shift,None
23.10939,Key.shift,None
23.15638,Key.shift,None
23.17242,Key.shift,None
23.19954,Key.shift,None
23.22123,Key.shift,None
23.26172,Key.shift,None
23.28919,Key.shift,None
23.32595,Key.shift,None
23.34852,Key.shift,None
23.37156,Key.shift,None
23.4176,Key.shift,None
23.43968,!,None
23.52324,None,!
23.56793,None,Key.shift
24.44775,Key.enter,None
24.53486,None,Key.enter
25.33631,1,None
25.45999,None,1
25.54504,2,None
25.6765,None,2
25.74398,3,None
25.83728,None,3
26.12763,Key.shift,None
26.28607,C,None
26.36811,None,C
26.51309,A,None
26.58158,None,A
27.21493,P,None
27.30175,None,P
27.40737,None,Key.shift
28.26891,a,None
28.339,None,a
28.6661,b,None
28.80096,None,b
29.53432,c,None
29.64109,None,c
30.16922,Key.shift,None
30.54119,!,None
30.64359,None,!
30.69023,None,Key.shift
30.89869,Key.enter,None
31.03656,None,Key.enter
32.03099,1,None
32.164,None,1
32.24455,2,None
32.39162,None,2
32.45252,3,None
32.565,None,3
32.85977,Key.shift,None
32.99635,C,None
33.08755,None,C
33.15546,A,None
33.32053,None,A
33.42091,P,None
33.57734,None,P
33.59394,None,Key.shift
34.03132,a,None
34.13787,None,a
34.18497,b,None
34.29891,None,b
34.42588,c,None
34.53894,None,c
34.60507,Key.shift,None
34.82759,!,None
34.8897,None,!
34.97057,None,Key.shift
35.63087,Key.enter,None
35.74029,None,Key.enter
36.14102,1,None
36.27824,None,1
36.35632,2,None
36.48921,None,2
36.58052,3,None
36.63356,None,3
36.96022,Key.shift,None
37.16694,C,None
37.26121,None,C
37.32712,A,None
37.45986,None,A
37.59408,P,None
37.68571,None,P
37.72726,None,Key.shift
37.99684,a,None
38.10483,b,None
38.12684,None,a
38.19588,None,b
38.36687,c,None
38.42596,None,c
39.07451,Key.shift,None
39.4146,!,None
39.56418,None,!
39.58919,None,Key.shift
40.06851,Key.enter,None
40.15367,None,Key.enter
41.69218,1,None
41.79766,None,1
41.88274,2,None
41.99954,None,2
42.08458,3,None
42.14948,None,3
42.36287,Key.shift,None
42.51676,C,None
42.57984,None,C
42.64491,A,None
42.80221,None,A
42.93026,P,None
43.05557,None,P
43.08153,None,Key.shift
43.42316,a,None
43.55974,b,None
43.62888,None,a
43.64599,None,b
43.78048,c,None
43.91363,None,c
44.18373,1,None
44.23876,None,1
44.98338,Key.backspace,None
45.08482,None,Key.backspace
45.151,Key.shift,None
45.28349,!,None
45.43892,None,Key.shift
45.46499,None,1
46.24798,Key.enter,None
46.35529,None,Key.enter
47.53291,1,None
47.63684,None,1
47.79093,2,None
47.87073,None,2
47.96627,3,None
48.06418,None,3
48.25439,Key.shift,None
48.43354,C,None
48.51294,None,C
48.58306,A,None
48.74352,None,A
48.87509,P,None
48.93736,None,P
48.965,None,Key.shift
49.22018,a,None
49.34084,None,a
49.38291,b,None
49.47026,None,b
49.64986,c,None
49.70994,None,c
49.84217,Key.shift,None
50.05197,!,None
50.15957,None,Key.shift
50.18057,None,1
50.5444,Key.enter,None
50.67156,None,Key.enter
52.18912,1,None
52.32462,None,1
52.39692,2,None
52.59082,None,2
52.60188,3,None
52.66382,None,3
52.85259,Key.shift,None
53.00145,C,None
53.0936,None,C
53.16326,A,None
53.3373,None,A
53.46366,P,None
53.55483,None,P
53.63522,None,Key.shift
54.86151,a,None
54.97116,None,a
55.07952,b,None
55.14565,None,b
55.32581,c,None
55.39725,None,c
55.49876,Key.shift,None
55.64591,!,None
55.7722,None,!
55.79863,None,Key.shift
