Time,Key pressed,Key released
0.93976,1,None
0.94851,None,1
0.9589,2,None
0.96969,None,2
0.98325,3,None
0.99488,None,3
1.00658,Key.shift,None
1.01789,C,None
1.02914,None,Key.shift
1.04048,None,c
1.0522,Key.shift,None
1.06519,A,None
1.07371,None,Key.shift
1.08511,None,a
1.09604,Key.shift,None
1.1066,P,None
1.11799,None,Key.shift
1.12934,None,p
1.14096,a,None
1.15243,None,a
1.16565,b,None
1.17704,None,b
1.1887,c,None
1.1996,None,c
1.21117,Key.shift,None
1.22162,!,None
1.23168,None,Key.shift
1.24297,None,1
1.35565,Key.enter,None
1.36653,None,Key.enter
1.47993,1,None
1.49022,None,1
1.50203,2,None
1.51295,None,2
1.52425,3,None
1.53479,None,3
1.54614,Key.shift,None
1.55689,C,None
1.56799,None,Key.shift
1.57878,None,c
1.59067,Key.shift,None
1.60232,A,None
1.61285,None,Key.shift
1.62292,None,a
1.63508,Key.shift,None
1.64645,P,None
1.65726,None,Key.shift
1.66761,None,p
1.67987,a,None
1.6908,None,a
1.703,b,None
1.71327,None,b
1.72403,c,None
1.73711,None,c
1.7469,Key.shift,None
1.75729,!,None
1.76956,None,Key.shift
1.77973,None,1
1.89067,Key.enter,None
1.90163,None,Key.enter
2.0138,1,None
2.02522,None,1
2.03659,2,None
2.04812,None,2
2.05893,3,None
2.06975,None,3
2.08012,Key.shift,None
2.0907,C,None
2.10271,None,Key.shift
2.113,None,c
2.12414,Key.shift,None
2.13559,A,None
2.14628,None,Key.shift
2.15691,None,a
2.16998,Key.shift,None
2.18111,P,None
2.19179,None,Key.shift
2.20373,None,p
2.21339,a,None
2.22386,None,a
2.23692,b,None
2.24817,None,b
2.25861,c,None
2.26994,None,c
2.28,Key.shift,None
2.29043,!,None
2.30362,None,Key.shift
2.31304,None,1
2.42605,Key.enter,None
2.43703,None,Key.enter
2.54937,1,None
2.55975,None,1
2.57119,2,None
2.58273,None,2
2.59343,3,None
2.60469,None,3
2.61625,Key.shift,None
2.62754,C,None
2.64003,None,Key.shift
2.64927,None,c
2.6605,Key.shift,None
2.67166,A,None
2.6823,None,Key.shift
2.69316,None,a
2.70533,Key.shift,None
2.71641,P,None
2.72776,None,Key.shift
2.73902,None,p
2.74971,a,None
2.76104,None,a
2.77277,b,None
2.7837,None,b
2.79552,c,None
2.80568,None,c
2.81741,Key.shift,None
2.82931,!,None
2.83899,None,Key.shift
2.85055,None,1
2.96339,Key.enter,None
2.97659,None,Key.enter
3.08623,1,None
3.09724,None,1
3.10849,2,None
3.11992,None,2
3.13179,3,None
3.14332,None,3
3.15469,Key.shift,None
3.16625,C,None
3.17742,None,Key.shift
3.18885,None,c
3.20018,Key.shift,None
3.21046,A,None
3.22133,None,Key.shift
3.23276,None,a
3.24394,Key.shift,None
3.2546,P,None
3.26513,None,Key.shift
3.2761,None,p
3.28779,a,None
3.29868,None,a
3.31059,b,None
3.3211,None,b
3.33235,c,None
3.34364,None,c
3.35523,Key.shift,None
3.36531,!,None
3.37676,None,Key.shift
3.38803,None,1
