Time,Key pressed,Key released
1.4072,Key.shift,None
1.91863,Key.shift,None
1.94935,Key.shift,None
1.98037,Key.shift,None
2.01188,Key.shift,None
2.04248,Key.shift,None
2.07119,None,Key.shift
2.87136,1,None
2.99135,2,None
3.05535,None,1
3.11936,None,2
4.35135,3,None
4.43132,None,3
4.65534,Key.shift,None
4.84734,C,None
4.96734,None,C
4.99934,A,None
5.16734,None,A
5.21534,P,None
5.33534,None,P
5.37528,None,Key.shift
5.51134,a,None
5.59934,None,a
5.63134,b,None
5.70333,None,b
5.72733,c,None
5.81516,None,c
5.95133,Key.shift,None
6.07924,!,None
6.21516,None,!
6.23933,None,Key.shift
6.44699,Key.enter,None
6.54333,None,Key.enter
6.68733,1,None
6.79933,2,None
6.84733,None,1
6.85535,3,None
6.90333,None,2
6.94316,None,3
7.21533,Key.shift,None
7.39931,C,None
7.51132,A,None
7.53532,None,C
7.67132,P,None
7.67918,None,A
7.76732,None,Key.shift
7.77534,None,p
7.91132,a,None
8.01532,None,a
8.03135,b,None
8.10315,None,b
8.13522,c,None
8.23131,None,c
8.34329,Key.shift,None
8.51131,!,None
8.65531,None,!
8.70331,None,Key.shift
8.92732,Key.enter,None
8.99931,None,Key.enter
9.50331,1,None
9.60726,2,None
9.6713,None,1
9.67916,3,None
9.7513,None,2
9.8153,None,3
10.07913,Key.shift,None
10.2313,C,None
10.35929,A,None
10.3833,None,C
10.5113,P,None
10.54329,None,A
10.55933,None,Key.shift
10.60713,None,p
10.6953,a,None
10.79129,None,a
10.82329,b,None
10.89529,None,b
10.91907,c,None
11.0153,None,c
11.15929,Key.shift,None
11.27921,!,None
11.39919,None,!
11.43052,None,Key.shift
11.55929,Key.enter,None
11.67921,None,Key.enter
11.72729,1,None
11.81512,2,None
11.87112,None,1
11.93529,None,2
11.94293,3,None
11.98329,None,3
12.26328,Key.shift,None
12.39127,C,None
12.51929,None,C
12.56731,A,None
12.66326,P,None
12.71111,None,A
12.74327,None,P
12.75929,None,Key.shift
12.86327,a,None
12.94327,b,None
12.95044,None,a
13.03928,None,b
13.0627,c,None
13.14328,None,c
13.26326,Key.shift,None
13.39127,!,None
13.50326,None,!
13.52728,None,Key.shift
13.60727,Key.enter,None
13.71127,None,Key.enter
13.9031,1,None
13.91924,2,None
14.08727,3,None
14.11927,None,1
14.20727,None,2
14.27131,None,3
14.55127,Key.shift,None
14.66311,C,None
14.79126,A,None
14.83926,None,C
14.95126,None,A
15.00729,None,Key.shift
15.16726,Key.shift,None
15.43125,P,None
15.54326,None,P
15.62319,None,Key.shift
15.77526,a,None
15.90325,None,a
15.97526,b,None
16.06257,None,b
16.07111,c,None
16.15925,None,c
16.24725,Key.shift,None
16.42325,!,None
16.55125,None,!
16.59925,None,Key.shift
16.67908,Key.enter,None
16.74324,None,Key.enter
16.95925,1,None
16.96726,2,None
17.16707,None,1
17.18348,3,None
17.24715,None,2
17.30324,None,3
17.65524,Key.shift,None
17.90324,C,None
18.07907,None,C
18.11124,A,None
18.23924,None,A
18.25526,P,None
18.34307,None,P
18.35933,None,Key.shift
18.48723,a,None
18.58323,None,a
18.61526,b,None
18.67916,None,b
18.71923,c,None
18.81523,None,c
18.94323,Key.shift,None
19.05522,!,None
19.17523,None,!
19.21523,None,Key.shift
19.33524,Key.enter,None
19.41522,None,Key.enter
19.55122,1,None
19.63122,2,None
19.69523,3,None
19.71125,None,1
19.75123,None,2
19.81523,None,3
20.03122,Key.shift,None
20.22322,C,None
20.30322,A,None
20.31124,None,C
20.42322,P,None
20.43924,None,A
20.50322,None,Key.shift
20.51925,None,p
20.63121,a,None
20.72721,None,a
20.74325,b,None
20.83102,None,b
20.83925,c,None
20.92721,None,c
21.04721,Key.shift,None
21.13522,!,None
21.25521,None,!
21.29522,None,Key.shift
21.39114,Key.enter,None
21.4552,None,Key.enter
21.58321,1,None
21.60704,2,None
21.76721,None,1
21.81521,None,2
22.5192,3,None
22.59903,None,3
22.81512,Key.shift,None
22.97519,C,None
23.1032,A,None
23.11122,None,C
23.2312,None,A
23.23922,P,None
23.3032,None,Key.shift
23.34275,None,p
23.47912,a,None
23.54318,None,a
23.5672,b,None
23.63849,None,b
23.66262,c,None
23.75902,None,c
23.83917,Key.shift,None
23.99919,!,None
24.14319,None,!
24.2072,None,Key.shift
24.30319,Key.enter,None
24.36719,None,Key.enter
24.59118,1,None
24.67901,2,None
24.75087,3,None
24.77518,None,1
24.83118,None,2
24.89518,None,3
25.15873,Key.shift,None
25.35118,C,None
25.45517,A,None
25.48718,None,C
25.57515,P,None
25.62318,None,A
25.68718,None,P
25.71914,None,Key.shift
25.85517,a,None
25.94318,b,None
25.9592,None,a
26.03118,None,b
26.11118,c,None
26.19117,None,c
26.34317,Key.shift,None
26.55917,!,None
26.69517,None,!
26.75917,None,Key.shift
26.84717,Key.enter,None
26.91917,None,Key.enter
27.21562,1,None
27.31116,2,None
27.35914,3,None
27.37519,None,1
27.43116,None,2
27.51116,None,3
27.95116,Key.shift,None
28.15116,C,None
28.28715,None,C
28.31916,A,None
28.43115,P,None
28.47116,None,A
28.54314,None,P
28.57494,None,Key.shift
28.72715,a,None
28.84715,None,a
28.96715,b,None
29.07098,None,b
29.07901,c,None
29.18315,None,c
29.30316,Key.shift,None
29.59915,!,None
29.71914,None,!
29.81514,None,Key.shift
