Time,Key pressed,Key released
0.95475,1,None
1.10144,2,None
1.11333,None,1
1.19339,3,None
1.257,None,2
1.34184,None,3
1.72332,Key.shift,None
1.81525,C,None
1.91562,None,C
2.12749,P,None
2.19131,None,P
2.4357,None,Key.shift
2.49985,Key.backspace,None
2.61968,None,Key.backspace
2.79538,Key.shift,None
2.92713,A,None
3.00718,None,A
3.06768,None,Key.shift
3.25443,Key.shift,None
3.35389,P,None
3.43414,None,P
3.47919,None,Key.shift
3.79441,a,None
3.87427,None,a
3.87787,b,None
3.95043,None,b
3.96725,c,None
4.04794,None,c
4.18453,Key.shift,None
4.32838,!,None
4.41236,None,!
4.45694,None,Key.shift
4.63438,Key.enter,None
4.70258,None,Key.enter
4.88336,1,None
5.02347,2,None
5.05152,None,1
5.09536,3,None
5.13156,None,2
5.17197,None,3
5.51316,Key.shift,None
5.62141,C,None
5.7092,None,C
5.77317,A,None
5.82938,P,None
5.87734,None,A
5.92174,None,Key.shift
5.92965,None,p
6.03664,a,None
6.12884,None,a
6.15438,b,None
6.23028,None,b
6.23401,c,None
6.3185,None,c
6.41743,Key.shift,None
6.52118,!,None
6.62909,None,!
6.67767,None,Key.shift
6.74497,Key.enter,None
6.82571,None,Key.enter
6.89872,1,None
7.01038,2,None
7.0663,None,1
7.06701,3,None
7.1103,None,2
7.14281,None,3
7.50222,Key.shift,None
7.60167,C,None
7.71461,None,C
7.75427,A,None
7.89043,P,None
7.89371,None,A
7.93836,None,Key.shift
8.00643,None,p
8.13251,a,None
8.2248,None,a
8.25949,b,None
8.31825,c,None
8.34591,None,b
8.39843,None,c
8.50133,Key.shift,None
8.60946,!,None
8.72955,None,!
8.77773,None,Key.shift
8.90963,Key.enter,None
8.99374,None,Key.enter
9.13435,1,None
9.21034,2,None
9.27469,None,1
9.27546,3,None
9.3145,None,2
9.3708,None,3
9.6364,Key.shift,None
9.74064,C,None
9.84037,None,C
9.89638,A,None
9.95214,P,None
10.032,None,A
10.05207,None,P
10.08445,None,Key.shift
10.1764,a,None
10.22045,b,None
10.24837,None,a
10.2966,None,b
10.32926,c,None
10.40869,None,c
10.49539,Key.shift,None
10.57943,!,None
10.68767,None,!
10.73588,None,Key.shift
10.79749,Key.enter,None
10.89772,None,Key.enter
10.93737,1,None
11.01348,2,None
11.065,None,1
11.07334,3,None
11.10531,None,2
11.1575,None,3
11.42042,Key.shift,None
11.52429,C,None
11.62842,None,C
11.67635,A,None
11.72048,P,None
11.80844,None,A
11.8162,None,P
11.84854,None,Key.shift
11.94148,a,None
12.00946,None,a
12.01786,b,None
12.10531,c,None
12.1332,None,b
12.16521,None,c
12.30214,Key.shift,None
12.37459,!,None
12.49429,None,!
12.55869,None,Key.shift
12.64935,Key.enter,None
12.73739,None,Key.enter
12.82649,1,None
12.87831,2,None
12.94237,3,None
12.96213,None,1
12.99034,None,2
13.03853,None,3
13.34931,Key.shift,None
13.4297,C,None
13.52917,None,C
13.61736,A,None
13.64138,P,None
13.71326,None,A
13.74541,None,P
13.76538,None,Key.shift
13.85999,a,None
13.94459,None,a
13.95923,b,None
14.02727,None,b
14.03497,c,None
14.1274,None,c
14.24649,Key.shift,None
14.3264,!,None
14.46185,None,!
14.51086,None,Key.shift
14.61049,Key.enter,None
14.71856,None,Key.enter
14.83505,1,None
14.89114,2,None
14.93938,3,None
14.96066,None,1
14.99135,None,2
15.0394,None,3
15.32325,Key.shift,None
15.40334,C,None
15.49132,None,C
15.55937,A,None
15.63534,P,None
15.68333,None,A
15.72785,None,Key.shift
15.72853,None,p
15.83533,a,None
15.90325,b,None
15.91103,None,a
15.98736,c,None
16.01902,None,b
16.07942,None,c
16.17745,Key.shift,None
16.27694,!,None
16.38926,None,!
16.45391,None,Key.shift
16.5553,Key.enter,None
16.6593,None,Key.enter
16.73838,1,None
16.79435,2,None
16.8503,3,None
16.85377,None,1
16.89427,None,2
16.93863,None,3
17.21825,Key.shift,None
17.33042,C,None
17.42248,None,C
17.45035,A,None
17.59037,P,None
17.5937,None,A
17.6377,None,Key.shift
17.69455,None,p
17.7916,a,None
17.84435,b,None
17.86822,None,a
17.95635,c,None
17.95963,None,b
18.05658,None,c
18.15142,Key.shift,None
18.23963,!,None
18.37097,None,!
18.43162,None,Key.shift
18.53937,Key.enter,None
18.59175,None,Key.enter
19.18953,1,None
19.26109,2,None
19.32527,3,None
19.333,None,1
19.38152,None,2
19.44954,None,3
19.69019,Key.shift,None
19.77814,C,None
19.8739,None,C
19.91855,A,None
19.99037,P,None
20.04232,None,A
20.06607,None,Key.shift
20.09456,None,p
20.15928,a,None
20.23137,b,None
20.24326,None,a
20.32733,c,None
20.34299,None,b
20.41908,None,c
20.52488,Key.shift,None
20.59628,!,None
20.74024,None,!
20.78531,None,Key.shift
20.88896,Key.enter,None
20.9895,None,Key.enter
21.52809,1,None
21.58022,2,None
21.65249,3,None
21.6559,None,1
21.70024,None,2
21.74855,None,3
22.00825,Key.shift,None
22.10828,C,None
22.20011,None,C
22.25217,A,None
22.34804,P,None
22.3882,None,A
22.41622,None,P
22.4448,None,Key.shift
22.57246,a,None
22.6563,None,a
22.66818,b,None
22.7483,c,None
22.76808,None,b
22.83209,None,c
22.9503,Key.shift,None
23.03034,!,None
23.17002,None,!
23.23454,None,Key.shift
