Time,Key pressed,Key released
1.44634,1,None
1.62926,2,None
1.73719,None,1
1.75292,3,None
1.83286,None,2
1.8972,None,3
2.28414,Key.shift,None
2.41988,C,None
2.54778,None,C
2.608,A,None
2.73983,None,A
2.74057,P,None
2.82767,None,P
2.89632,None,Key.shift
3.01591,a,None
3.12443,None,a
3.21098,b,None
3.27103,c,None
3.29086,None,b
3.36276,None,c
3.62312,Key.shift,None
3.78307,!,None
3.8909,None,!
3.96339,None,Key.shift
4.02216,Key.enter,None
4.17421,None,Key.enter
4.24209,1,None
4.36178,2,None
4.43387,3,None
4.44987,None,1
4.49386,None,2
4.52225,None,3
4.8213,Key.shift,None
4.95716,C,None
5.07732,None,C
5.10589,A,None
5.218,P,None
5.23523,None,A
5.29763,None,P
5.38164,None,Key.shift
5.51664,a,None
5.62053,None,a
5.63533,b,None
5.72764,None,b
5.72811,c,None
5.80379,None,c
5.97482,Key.shift,None
6.08692,!,None
6.21887,None,!
6.27531,None,Key.shift
6.36393,Key.enter,None
6.52032,None,Key.enter
6.54498,1,None
6.69674,2,None
6.75692,3,None
6.76454,None,1
6.81293,None,2
6.84532,None,3
7.13006,Key.shift,None
7.2219,C,None
7.34215,None,C
7.46162,A,None
7.5939,P,None
7.62174,None,A
7.66564,None,P
7.7584,None,Key.shift
7.89885,a,None
7.98298,None,a
8.00475,b,None
8.11335,None,b
8.11412,c,None
8.18537,None,c
8.4169,Key.shift,None
8.54092,!,None
8.66082,None,!
8.7212,None,Key.shift
8.79689,Key.enter,None
8.93723,None,Key.enter
9.0655,1,None
9.18578,2,None
9.28186,3,None
9.28954,None,1
9.33761,None,2
9.36633,None,3
9.65905,Key.shift,None
9.7869,C,None
9.90686,None,C
9.96694,A,None
10.11912,P,None
10.12231,None,A
10.20681,None,P
10.23119,None,Key.shift
10.36688,a,None
10.45891,None,a
10.50872,b,None
10.60475,None,b
10.61278,c,None
10.68132,None,c
10.88691,Key.shift,None
11.08679,!,None
11.18265,None,!
11.25918,None,Key.shift
11.33584,Key.enter,None
11.42014,None,Key.enter
11.597,1,None
11.65285,2,None
11.76082,3,None
11.76423,None,1
11.81275,None,2
11.84503,None,3
12.15704,Key.shift,None
12.25277,C,None
12.34499,None,C
12.50055,A,None
12.63683,P,None
12.66573,None,A
12.7128,None,P
12.73307,None,Key.shift
12.85379,a,None
12.93794,None,a
12.98172,b,None
13.07819,c,None
13.08965,None,b
13.14994,None,c
13.35486,Key.shift,None
13.48653,!,None
13.5788,None,!
13.64308,None,Key.shift
13.72294,Key.enter,None
13.83896,None,Key.enter
13.90477,1,None
13.99293,2,None
14.08085,3,None
14.12472,None,1
14.1567,None,2
14.18909,None,3
14.53312,Key.shift,None
14.61284,C,None
14.71676,None,C
14.82087,A,None
14.92896,P,None
14.99229,None,A
15.01265,None,P
15.04536,None,Key.shift
15.16675,a,None
15.25072,b,None
15.25909,None,a
15.34694,None,b
15.3786,c,None
15.44705,None,c
15.63799,Key.shift,None
15.7938,!,None
15.91378,None,!
15.96987,None,Key.shift
16.04083,Key.enter,None
16.14879,None,Key.enter
16.22375,1,None
16.3233,2,None
16.48769,3,None
16.49106,None,1
16.54364,None,2
16.56797,None,3
17.02578,Key.shift,None
17.15328,C,None
17.25761,None,C
17.32177,A,None
17.4257,P,None
17.47796,None,A
17.52601,None,P
17.53398,None,Key.shift
17.68059,a,None
17.76066,b,None
17.76841,None,a
17.86118,None,b
17.89073,c,None
17.98008,None,c
18.14169,Key.shift,None
18.27358,!,None
18.39766,None,!
18.45789,None,Key.shift
18.55061,Key.enter,None
18.65884,None,Key.enter
18.90082,1,None
18.98065,2,None
19.07647,3,None
19.11653,None,1
19.15272,None,2
19.18076,None,3
19.50067,Key.shift,None
19.66465,C,None
19.78492,None,C
19.8326,A,None
19.96469,P,None
19.99251,None,A
20.05693,None,P
20.07298,None,Key.shift
20.20556,a,None
20.28494,None,a
20.29723,b,None
20.38533,None,b
20.40853,c,None
20.48485,None,c
20.65768,Key.shift,None
20.78966,!,None
20.90163,None,!
20.97796,None,Key.shift
21.03251,Key.enter,None
21.16907,None,Key.enter
21.22879,1,None
21.39274,2,None
21.44457,3,None
21.47249,None,1
21.50445,None,2
21.54501,None,3
21.8324,Key.shift,None
21.98077,C,None
22.10064,None,C
22.1687,A,None
22.27294,P,None
22.30053,None,A
22.37648,None,P
22.40889,None,Key.shift
22.54287,a,None
22.63051,None,a
22.6476,b,None
22.7521,None,b
22.76558,c,None
22.8781,None,c
23.00523,Key.shift,None
23.15721,!,None
23.2895,None,!
23.35792,None,Key.shift
23.4945,Key.enter,None
23.59083,None,Key.enter
24.26824,1,None
24.39268,2,None
24.43983,3,None
24.45594,None,1
24.49583,None,2
24.53668,None,3
24.80844,Key.shift,None
24.96044,C,None
25.07669,None,C
25.12449,A,None
25.26858,None,A
25.35662,P,None
25.44845,None,P
25.47682,None,Key.shift
25.64389,a,None
25.74904,None,a
25.78356,b,None
25.88778,None,b
26.06559,c,None
26.14171,None,c
26.42048,Key.shift,None
26.61672,!,None
26.76864,None,!
26.85293,None,Key.shift
