Time,Key pressed,Key released
2.09536,Key.shift,None
2.39136,None,Key.shift
2.81536,1,None
2.95935,2,None
2.99936,None,1
3.10275,None,2
3.19136,3,None
3.28735,None,3
3.52736,Key.shift,None
3.67135,C,None
3.7833,None,C
3.82335,A,None
3.99118,None,A
4.11131,P,None
4.25535,None,P
4.32738,None,Key.shift
5.07134,a,None
5.19917,None,a
5.23144,b,None
5.32734,None,b
5.39934,c,None
5.51117,None,c
5.63925,Key.shift,None
5.80709,!,None
5.89534,None,Key.shift
5.94333,None,1
6.51911,Key.enter,None
6.64732,None,Key.enter
7.65532,1,None
7.74332,2,None
7.82332,3,None
7.83934,None,1
7.91131,None,2
7.96732,None,3
8.80732,Key.shift,None
8.95131,C,None
9.0953,None,C
9.13531,A,None
9.26274,None,A
9.29531,P,None
9.39931,None,P
9.41533,None,Key.shift
9.95931,a,None
10.0953,None,a
10.1433,b,None
10.23123,None,b
10.4153,c,None
10.5513,None,c
10.83129,Key.shift,None
11.16729,!,None
11.24729,None,Key.shift
11.27128,None,1
11.44729,\\,None
11.60729,None,\\
12.16711,Key.backspace,None
12.2873,None,Key.backspace
12.93529,Key.enter,None
13.07128,None,Key.enter
13.89527,1,None
13.96727,2,None
14.05526,None,1
14.0713,3,None
14.1591,None,2
14.23926,None,3
14.51127,Key.shift,None
14.90326,C,None
15.03927,None,C
15.04705,A,None
15.19126,None,A
15.25526,P,None
15.27918,None,Key.shift
15.37526,None,p
16.43108,a,None
16.54325,None,a
17.09523,b,None
17.27124,None,b
18.03106,c,None
18.13523,None,c
18.23907,Key.shift,None
18.43924,!,None
18.51917,None,Key.shift
18.55124,None,1
19.56701,Key.enter,None
19.69522,None,Key.enter
20.55922,1,None
20.62322,2,None
20.71921,None,1
20.73525,3,None
20.83921,None,2
20.87905,None,3
21.27121,Key.shift,None
21.78039,Key.shift,None
21.81087,Key.shift,None
21.84224,Key.shift,None
21.87267,Key.shift,None
21.90397,Key.shift,None
21.9499,Key.shift,None
21.98122,Key.shift,None
22.01126,Key.shift,None
22.0423,Key.shift,None
22.07255,Key.shift,None
22.10405,Key.shift,None
22.11097,C,None
22.24718,A,None
22.26299,None,C
22.38311,None,A
22.4392,P,None
22.56703,None,P
22.66242,None,Key.shift
22.9032,a,None
23.01503,None,a
23.15898,b,None
23.24703,None,b
23.3752,c,None
23.4712,None,c
24.10319,Key.shift,None
24.27911,!,None
24.37518,None,Key.shift
24.40719,None,1
24.51919,Key.enter,None
24.66314,None,Key.enter
25.46318,1,None
25.56717,2,None
25.61518,None,1
25.66287,3,None
25.75917,None,2
25.79118,None,3
26.82317,Key.shift,None
26.99917,C,None
27.143,A,None
27.15119,None,C
27.28716,None,A
27.32716,P,None
27.44716,None,P
27.49517,None,Key.shift
27.79116,a,None
27.90315,None,a
28.34311,b,None
28.41516,None,b
28.58306,c,None
28.68716,None,c
28.82318,Key.shift,None
29.07907,!,None
29.19115,None,Key.shift
29.21515,None,1
29.40685,Key.enter,None
29.54298,None,Key.enter
30.86314,1,None
30.96696,2,None
31.03112,None,1
31.07906,3,None
31.15113,None,2
31.23913,None,3
31.78313,Key.shift,None
31.94333,C,None
32.07113,None,C
32.12696,A,None
32.25513,None,A
32.30313,P,None
32.42307,None,P
32.48712,None,Key.shift
33.22312,a,None
33.35112,None,a
33.46281,b,None
33.55111,None,b
33.63911,c,None
33.72711,None,c
33.8951,Key.shift,None
34.10311,None,Key.shift
34.19111,1,None
34.32711,None,1
36.19112,Key.backspace,None
36.27109,None,Key.backspace
36.33509,Key.shift,None
36.38308,!,None
36.51909,None,Key.shift
36.55109,None,1
36.56712,Key.enter,None
36.71909,None,Key.enter
37.87108,1,None
37.98308,2,None
38.02308,None,1
38.09506,None,2
38.18308,3,None
38.27891,None,3
38.86307,Key.shift,None
39.36457,Key.shift,None
39.40707,C,None
39.51107,None,C
39.5271,A,None
39.67106,None,A
39.70307,P,None
39.80706,None,P
40.15889,None,Key.shift
40.39889,a,None
40.55106,None,a
40.67898,b,None
40.75905,None,b
40.79906,c,None
40.91882,None,c
41.41504,Key.shift,None
41.55108,!,None
41.67898,None,Key.shift
41.68708,None,1
43.16704,Key.enter,None
43.31104,None,Key.enter
44.64704,1,None
44.75902,2,None
44.83085,None,1
44.89485,3,None
44.97502,None,2
45.06301,None,3
45.55102,Key.shift,None
45.78301,C,None
45.88701,None,C
45.93501,A,None
46.08703,P,None
46.09504,None,A
46.14301,None,Key.shift
46.20696,None,p
47.02301,a,None
47.143,None,a
47.18301,b,None
47.271,None,b
47.43099,c,None
47.551,None,c
47.80676,Key.shift,None
48.023,!,None
48.159,None,Key.shift
48.17503,None,1
48.455,Key.enter,None
48.623,None,Key.enter
49.39098,1,None
49.51098,2,None
49.54299,None,1
49.63099,None,2
49.69499,3,None
49.81498,None,3
50.28681,Key.shift,None
50.79777,Key.shift,None
50.82857,Key.shift,None
50.85879,Key.shift,None
50.89077,Key.shift,None
50.92219,Key.shift,None
50.95355,Key.shift,None
50.99976,Key.shift,None
51.03078,Key.shift,None
51.06245,Key.shift,None
51.09258,Key.shift,None
51.12334,Key.shift,None
51.15425,Key.shift,None
51.18537,Key.shift,None
51.21743,Key.shift,None
51.26333,Key.shift,None
51.29432,Key.shift,None
51.32533,Key.shift,None
51.3568,Key.shift,None
51.38767,Key.shift,None
51.40697,C,None
51.4948,None,C
51.55897,A,None
51.6789,None,A
51.76697,P,None
51.86295,None,Key.shift
51.91096,None,p
52.87897,a,None
52.99096,None,a
53.07079,b,None
53.16696,None,b
53.25496,c,None
53.36693,None,c
53.61484,Key.shift,None
53.78296,!,None
53.88695,None,Key.shift
53.89498,None,1
54.08695,Key.enter,None
54.27095,None,Key.enter
55.24695,1,None
55.28694,2,None
55.37494,None,1
55.39894,3,None
55.48703,None,2
55.55097,None,3
55.93516,Key.shift,None
56.31893,C,None
56.43893,None,C
56.50294,A,None
56.73471,None,A
56.76669,P,None
56.80624,None,Key.shift
56.87093,None,p
57.57493,a,None
57.69492,None,a
57.79856,b,None
57.89492,None,b
58.05492,c,None
58.16691,None,c
58.69492,Key.shift,None
58.96691,None,Key.shift
58.97494,1,None
58.99094,Key.shift,None
59.02291,None,Key.shift
59.15091,None,1
59.15894,Key.shift,None
59.18291,None,Key.shift
59.35886,Key.enter,None
59.5589,None,Key.enter
61.41489,Key.backspace,None
61.52688,None,Key.backspace
62.09489,Key.backspace,None
62.17472,None,Key.backspace
62.34289,Key.shift,None
62.67087,!,None
62.79888,None,Key.shift
62.80691,None,1
