Time,Key pressed,Key released
1.69178,1,None
2.1382,None,1
2.24929,2,None
2.45817,None,2
2.56886,3,None
2.97239,None,3
3.08501,Key.shift,None
3.09646,C,None
3.33169,None,Key.shift
3.34271,None,c
3.45564,Key.shift,None
3.4671,A,None
3.7414,None,Key.shift
3.75168,None,a
3.86388,Key.shift,None
3.8746,P,None
4.114,None,Key.shift
4.12446,None,p
4.23603,a,None
4.89731,None,a
5.00792,b,None
5.55265,None,b
5.66467,c,None
5.87476,None,c
5.98662,Key.shift,None
5.99771,!,None
6.23754,None,Key.shift
6.24825,None,1
7.28878,Key.enter,None
7.30031,None,Key.enter
7.4129,1,None
7.62924,None,1
7.74014,2,None
7.89837,None,2
8.01125,3,None
8.23257,None,3
8.3446,Key.shift,None
8.35624,C,None
8.76418,None,Key.shift
8.77491,None,c
8.88641,Key.shift,None
8.89762,A,None
9.58756,None,Key.shift
9.59942,None,a
9.71173,Key.shift,None
9.72209,P,None
10.15032,None,Key.shift
10.16165,None,p
10.27333,a,None
10.55099,None,a
10.66286,b,None
11.18982,None,b
11.30243,c,None
11.70579,None,c
11.81901,Key.shift,None
11.83038,!,None
12.15349,None,Key.shift
12.1651,None,1
13.56623,Key.enter,None
13.57769,None,Key.enter
13.68951,1,None
14.40392,None,1
14.51681,2,None
14.8691,None,2
14.98036,3,None
15.39351,None,3
15.50608,Key.shift,None
15.51737,C,None
16.10888,None,Key.shift
16.1206,None,c
16.23338,Key.shift,None
16.24355,A,None
16.82804,None,Key.shift
16.84105,None,a
16.95142,Key.shift,None
16.96303,P,None
17.56092,None,Key.shift
17.57126,None,p
17.68371,a,None
18.28762,None,a
18.39968,b,None
18.87771,None,b
18.99008,c,None
19.27108,None,c
19.3826,Key.shift,None
19.39646,!,None
19.8686,None,Key.shift
19.87883,None,1
22.8979,Key.enter,None
22.90864,None,Key.enter
23.02313,1,None
23.25091,None,1
23.36392,2,None
23.6455,None,2
23.75697,3,None
24.43948,None,3
24.55177,Key.shift,None
24.56318,C,None
25.17263,None,Key.shift
25.18385,None,c
25.29579,Key.shift,None
25.30621,A,None
25.77055,None,Key.shift
25.78175,None,a
25.89496,Key.shift,None
25.90662,P,None
26.44955,None,Key.shift
26.46253,None,p
26.57306,a,None
26.75307,None,a
26.86583,b,None
27.27766,None,b
27.39009,c,None
27.57953,None,c
27.69087,Key.shift,None
27.70186,!,None
28.11312,None,Key.shift
28.12293,None,1
30.11157,Key.enter,None
30.12308,None,Key.enter
30.23608,1,None
30.70169,None,1
30.81459,2,None
31.21609,None,2
31.32884,3,None
31.76211,None,3
31.87356,Key.shift,None
31.88525,C,None
32.58251,None,Key.shift
32.59386,None,c
32.7058,Key.shift,None
32.71716,A,None
32.99635,None,Key.shift
33.00706,None,a
33.11991,Key.shift,None
33.13115,P,None
33.88936,None,Key.shift
33.90096,None,p
34.01376,a,None
34.412,None,a
34.52274,b,None
34.81174,None,b
34.92289,c,None
35.14898,None,c
35.26184,Key.shift,None
35.27254,!,None
35.75139,None,Key.shift
35.76212,None,1
36.647,Key.enter,None
36.66255,None,Key.enter
36.77102,1,None
37.13668,None,1
37.24954,2,None
38.01381,None,2
38.12566,3,None
38.36706,None,3
38.47964,Key.shift,None
38.49192,C,None
38.77636,None,Key.shift
38.78159,None,c
38.89421,Key.shift,None
38.90472,A,None
39.69463,None,Key.shift
39.70596,None,a
39.81814,Key.shift,None
39.82956,P,None
40.50285,None,Key.shift
40.51513,None,p
40.62538,a,None
41.04409,None,a
41.15631,b,None
41.69264,None,b
41.80574,c,None
42.24929,None,c
42.36228,Key.shift,None
42.37296,!,None
43.04055,None,Key.shift
43.05214,None,1
45.39925,Key.enter,None
45.41027,None,Key.enter
45.52338,1,None
45.85285,None,1
45.96491,2,None
46.57938,None,2
46.69093,3,None
47.13586,None,3
47.25243,Key.shift,None
47.26405,C,None
47.60779,None,Key.shift
47.61952,None,c
47.73238,Key.shift,None
47.7439,A,None
48.2341,None,Key.shift
48.24567,None,a
48.3582,Key.shift,None
48.36808,P,None
48.73478,None,Key.shift
48.7491,None,p
48.85808,a,None
49.49529,None,a
49.60687,b,None
50.19768,None,b
50.30937,c,None
50.61686,None,c
50.72979,Key.shift,None
50.74153,!,None
51.03537,None,Key.shift
51.04663,None,1
51.8337,Key.enter,None
51.84411,None,Key.enter
51.95634,1,None
52.10657,None,1
52.21878,2,None
52.91965,None,2
53.0315,3,None
53.32533,None,3
53.4384,Key.shift,None
53.44901,C,None
53.59798,None,Key.shift
53.60907,None,c
53.72033,Key.shift,None
53.73211,A,None
54.01315,None,Key.shift
54.02449,None,a
54.13731,Key.shift,None
54.14858,P,None
54.91681,None,Key.shift
54.93135,None,p
55.03954,a,None
55.55842,None,a
55.67126,b,None
56.39994,None,b
56.51269,c,None
57.10914,None,c
57.22179,Key.shift,None
57.23318,!,None
57.69994,None,Key.shift
57.71158,None,1
58.82379,Key.enter,None
58.83502,None,Key.enter
58.94723,1,None
59.18784,None,1
59.30056,2,None
59.74471,None,2
59.85621,3,None
60.36868,None,3
60.48034,Key.shift,None
60.49154,C,None
61.2877,None,Key.shift
61.2992,None,c
61.41197,Key.shift,None
61.42203,A,None
61.96433,None,Key.shift
61.97534,None,a
62.08666,Key.shift,None
62.09794,P,None
62.30609,None,Key.shift
62.31687,None,p
62.42826,a,None
62.61119,None,a
62.72356,b,None
63.43913,None,b
63.5509,c,None
64.18439,None,c
64.29727,Key.shift,None
64.30948,!,None
64.9748,None,Key.shift
64.9865,None,1
67.21454,Key.enter,None
67.22569,None,Key.enter
67.33864,1,None
67.91641,None,1
68.02817,2,None
68.50564,None,2
68.61772,3,None
69.05613,None,3
69.16875,Key.shift,None
69.18028,C,None
69.47007,None,Key.shift
69.48038,None,c
69.59109,Key.shift,None
69.60246,A,None
69.86858,None,Key.shift
69.87895,None,a
69.99095,Key.shift,None
70.00238,P,None
70.21972,None,Key.shift
70.23062,None,p
70.34286,a,None
70.82294,None,a
70.93599,b,None
71.08519,None,b
71.19923,c,None
71.38354,None,c
71.49636,Key.shift,None
71.50769,!,None
72.29508,None,Key.shift
72.30598,None,1
