Time,Key pressed,Key released
1.44718,1,None
1.5673,2,None
1.64728,3,None
1.66337,None,1
1.74335,None,2
1.78335,None,3
2.00735,Key.shift,None
2.20735,C,None
2.31934,None,C
2.32737,A,None
2.47134,None,A
2.49535,P,None
2.58334,None,P
2.67134,None,Key.shift
2.99134,a,None
3.10334,None,a
3.13534,b,None
3.21533,None,b
3.27933,c,None
3.37518,None,c
3.43132,Key.shift,None
3.67934,!,None
3.79133,None,Key.shift
3.80735,None,1
4.93534,Key.enter,None
5.05532,None,Key.enter
5.78332,1,None
5.91131,2,None
5.95132,3,None
5.97531,None,1
6.05531,None,2
6.09532,None,3
6.32731,Key.shift,None
6.51932,C,None
6.6553,A,None
6.67133,None,C
6.8153,None,A
6.86331,P,None
6.9993,None,P
7.05531,None,Key.shift
7.7913,a,None
7.9033,None,a
8.0873,b,None
8.15129,None,b
8.34329,c,None
8.45529,None,c
8.56729,Key.shift,None
8.78329,!,None
8.85529,None,Key.shift
8.90325,None,1
9.16725,Key.enter,None
9.28727,None,Key.enter
10.09528,1,None
10.17528,2,None
10.23928,3,None
10.25531,None,1
10.33527,None,2
10.38311,None,3
10.60728,Key.shift,None
10.87127,C,None
10.99911,None,C
11.01521,A,None
11.17527,None,A
11.32727,P,None
11.46326,None,P
11.58331,None,Key.shift
16.79123,a,None
16.91923,None,a
17.06306,b,None
17.15922,None,b
17.34323,c,None
17.43922,None,c
17.57492,Key.shift,None
17.76722,!,None
17.87122,None,Key.shift
17.87924,None,1
18.22321,Key.enter,None
18.35854,None,Key.enter
18.98296,1,None
19.06288,2,None
19.1428,None,1
19.18277,3,None
19.27868,None,2
19.33462,None,3
19.63893,Key.shift,None
19.8792,C,None
19.99919,A,None
20.00722,None,C
20.1592,None,A
20.2392,P,None
20.3672,None,P
20.3912,None,Key.shift
21.29512,a,None
21.43118,None,a
21.4952,b,None
21.58319,None,b
21.69519,c,None
21.81519,None,c
21.95918,Key.shift,None
22.13518,!,None
