Time,Key pressed,Key released
1.31195,1,None
1.38416,2,None
1.44016,3,None
1.45618,None,1
1.48816,None,2
1.53569,None,3
1.85615,Key.shift,None
1.96813,C,None
2.08016,None,C
2.10415,A,None
2.18391,P,None
2.25615,None,A
2.26401,None,P
2.28815,None,Key.shift
2.46407,a,None
2.56014,None,a
2.60815,b,None
2.68791,c,None
2.71997,None,b
2.77615,None,c
2.91197,Key.shift,None
3.02415,!,None
3.13614,None,!
3.16814,None,Key.shift
3.20015,Key.enter,None
3.29614,None,Key.enter
3.91214,1,None
3.99213,2,None
4.04815,None,1
4.06389,3,None
4.10389,None,2
4.14413,None,3
4.40813,Key.shift,None
4.56796,C,None
4.67213,None,C
4.68015,A,None
4.78413,P,None
4.80813,None,A
4.84013,None,Key.shift
4.86396,None,p
4.98413,a,None
5.06396,b,None
5.08008,None,a
5.15212,None,b
5.17586,c,None
5.26405,None,c
5.41588,Key.shift,None
5.48812,!,None
5.61613,None,!
5.66405,None,Key.shift
5.71915,Key.enter,None
5.79212,None,Key.enter
6.41613,1,None
6.48814,2,None
6.52011,None,1
6.52814,3,None
6.56795,None,2
6.62411,None,3
6.88811,Key.shift,None
7.01611,C,None
7.1121,None,C
7.12014,A,None
7.18411,P,None
7.24744,None,A
7.27212,None,P
7.28014,None,Key.shift
7.44011,a,None
7.47211,b,None
7.52011,None,a
7.56811,None,b
7.58414,c,None
7.67211,None,c
7.81611,Key.shift,None
7.8961,!,None
8.0321,None,!
8.10411,None,Key.shift
8.12013,Key.enter,None
8.19211,None,Key.enter
8.8161,1,None
8.88803,2,None
8.91988,None,1
8.92813,3,None
8.9601,None,2
9.03207,None,3
9.23209,Key.shift,None
9.33592,C,None
9.43209,None,C
9.4561,A,None
9.50385,P,None
9.58392,None,A
9.59212,None,P
9.62409,None,Key.shift
9.74409,a,None
9.80009,b,None
9.83176,None,a
9.8721,None,b
9.91209,c,None
9.97609,None,c
10.12808,Key.shift,None
10.27208,!,None
10.36806,None,!
10.41609,None,Key.shift
10.50409,Key.enter,None
10.56009,None,Key.enter
11.01609,1,None
11.07211,2,None
11.10408,None,1
11.12009,3,None
11.14391,None,2
11.20807,None,3
11.43207,Key.shift,None
11.55208,C,None
11.62407,None,C
11.64011,A,None
11.69608,P,None
11.76007,None,A
11.78406,None,P
11.7921,None,Key.shift
11.92006,a,None
11.99208,b,None
12.0159,None,a
12.07208,None,b
12.09608,c,None
12.18407,None,c
12.32005,Key.shift,None
12.45607,!,None
12.56807,None,!
12.64007,None,Key.shift
12.71208,Key.enter,None
12.78406,None,Key.enter
13.36807,1,None
13.38409,2,None
13.44805,None,1
13.4561,3,None
13.49606,None,2
13.53609,None,3
13.80005,Key.shift,None
13.91989,C,None
14.01605,None,C
14.02409,A,None
14.10389,P,None
14.14405,None,A
14.18406,None,Key.shift
14.20008,None,p
14.33605,a,None
14.40806,None,a
14.41584,b,None
14.48806,c,None
14.50404,None,b
14.57605,None,c
14.73605,Key.shift,None
14.85605,!,None
14.94404,None,!
15.0071,None,Key.shift
15.06388,Key.enter,None
15.13605,None,Key.enter
15.28005,1,None
15.35988,2,None
15.40005,None,1
15.40807,3,None
15.44005,None,2
15.48805,None,3
15.71907,Key.shift,None
15.86395,C,None
15.94404,None,C
15.96804,A,None
16.07187,P,None
16.11987,None,A
16.16004,None,P
16.16807,None,Key.shift
16.28005,a,None
16.36799,b,None
16.38405,None,a
16.44803,None,b
16.48804,c,None
16.55946,None,c
16.69604,Key.shift,None
16.81604,!,None
16.91186,None,!
16.96002,None,Key.shift
17.07203,Key.enter,None
17.13604,None,Key.enter
18.16003,1,None
18.20002,2,None
18.25585,None,1
18.26388,3,None
18.29602,None,2
18.33602,None,3
18.63205,Key.shift,None
18.86399,C,None
18.96002,None,C
19.12802,A,None
19.24734,None,A
19.42402,P,None
19.48001,None,P
19.73601,None,Key.shift
19.95201,a,None
20.01601,None,a
20.08801,b,None
20.15201,None,b
20.16003,c,None
20.23984,None,c
20.40768,Key.shift,None
20.75935,!,None
20.88723,None,!
20.92719,None,Key.shift
21.02397,Key.enter,None
21.096,None,Key.enter
21.712,1,None
21.79198,None,1
21.99182,2,None
22.06392,None,2
22.20782,3,None
22.288,None,3
22.55999,Key.shift,None
22.70398,C,None
22.8,None,C
22.91981,A,None
23.03198,P,None
23.06391,None,A
23.12012,None,Key.shift
23.14375,None,p
23.35181,a,None
23.46391,None,a
23.54398,b,None
23.61596,None,b
23.65598,c,None
23.71997,None,c
23.87998,Key.shift,None
24.02398,!,None
24.14397,None,!
24.20797,None,Key.shift
24.2638,Key.enter,None
24.32798,None,Key.enter
25.11197,1,None
25.20795,2,None
25.24795,3,None
25.26382,None,1
25.29596,None,2
25.35197,None,3
25.57596,Key.shift,None
25.75997,C,None
25.8639,None,C
25.87194,A,None
25.99979,P,None
26.00799,None,A
26.06358,None,Key.shift
26.07997,None,p
26.23175,a,None
26.33596,None,a
26.34398,b,None
26.42396,None,b
26.47196,c,None
26.54396,None,c
26.75195,Key.shift,None
26.9918,!,None
27.11178,None,!
27.17585,None,Key.shift
