Time,Key pressed,Key released
2.93538,1,None
3.06328,None,1
3.18338,2,None
3.31938,None,2
3.4553,3,None
3.59937,None,3
4.38338,Key.shift,None
4.66337,C,None
4.78336,None,C
5.03117,A,None
5.15936,None,A
6.24736,P,None
6.40735,None,P
6.52732,None,Key.shift
7.13535,a,None
7.24734,None,a
7.51134,b,None
7.61534,None,b
7.78335,c,None
7.89534,None,c
9.99133,Key.shift,None
10.49794,Key.shift,None
10.52942,Key.shift,None
10.56041,Key.shift,None
10.59065,Key.shift,None
10.59065,!,None
10.67131,None,!
10.75133,None,Key.shift
12.07931,Key.enter,None
12.1593,None,Key.enter
13.44731,1,None
13.56729,None,1
13.74329,2,None
13.86329,None,2
13.9993,3,None
14.18329,None,3
14.8233,Key.shift,None
15.19923,C,None
15.34329,None,C
15.63927,A,None
15.78311,None,A
16.31127,P,None
16.47123,None,P
16.6071,None,Key.shift
17.67126,a,None
17.82326,None,a
18.51926,b,None
18.63924,None,b
18.79126,c,None
18.89525,None,c
19.33525,Key.shift,None
19.84983,Key.shift,None
19.88102,Key.shift,None
19.91247,Key.shift,None
19.92708,!,None
20.03123,None,!
20.07924,None,Key.shift
20.67924,Key.enter,None
20.73479,None,Key.enter
21.49524,1,None
21.61524,None,1
21.75123,2,None
21.91121,None,2
22.03123,3,None
22.23879,None,3
23.71122,Key.shift,None
24.07121,C,None
24.20721,None,C
24.51122,A,None
24.67121,None,A
25.16721,P,None
25.31086,None,P
25.52713,None,Key.shift
26.50318,a,None
26.58319,None,a
26.76719,b,None
26.87119,None,b
26.99119,c,None
27.08719,None,c
27.75119,Key.shift,None
28.19113,!,None
28.29518,None,!
28.36718,None,Key.shift
29.00718,Key.enter,None
29.05508,None,Key.enter
30.215,1,None
30.33516,None,1
30.47116,2,None
30.60716,None,2
30.72699,3,None
30.85508,None,3
31.50317,Key.shift,None
32.01034,Key.shift,None
32.04157,Key.shift,None
32.07115,C,None
32.23114,None,C
32.61518,A,None
32.71916,None,A
33.20714,P,None
33.34312,None,P
33.51112,None,Key.shift
34.27113,a,None
34.38313,None,a
35.34313,b,None
35.46312,None,b
35.61512,c,None
35.71112,None,c
36.22311,Key.shift,None
36.72587,Key.shift,None
36.75625,Key.shift,None
36.80243,Key.shift,None
36.83348,Key.shift,None
36.86553,Key.shift,None
36.87911,!,None
36.96711,None,!
37.11109,None,Key.shift
37.59911,Key.enter,None
37.6471,None,Key.enter
39.59109,1,None
39.68702,None,1
39.82278,2,None
39.96709,None,2
40.08692,3,None
40.27909,None,3
40.83109,Key.shift,None
41.34157,Key.shift,None
41.34306,C,None
41.48707,None,C
41.7109,A,None
41.84707,None,A
42.34307,P,None
42.47906,None,P
42.6629,None,Key.shift
43.38273,a,None
43.51906,None,a
44.11905,b,None
44.20703,None,b
44.36704,c,None
44.471,None,c
45.62305,Key.shift,None
45.87904,!,None
46.03902,None,!
46.07104,None,Key.shift
46.87104,Key.enter,None
46.93503,None,Key.enter
47.97502,1,None
48.11102,None,1
48.22302,2,None
48.33485,None,2
48.45495,3,None
48.59102,None,3
48.98302,Key.shift,None
49.49537,Key.shift,None
49.52664,Key.shift,None
49.55764,Key.shift,None
49.58787,Key.shift,None
49.61852,Key.shift,None
49.64965,Key.shift,None
49.65494,C,None
49.823,None,C
50.207,A,None
50.30277,None,A
50.815,P,None
50.999,None,P
51.17483,None,Key.shift
51.687,a,None
51.83099,None,a
51.98299,b,None
52.09482,None,b
52.25491,c,None
52.35876,None,c
53.04698,Key.shift,None
53.5477,Key.shift,None
53.59441,Key.shift,None
53.62574,Key.shift,None
53.65747,Key.shift,None
53.68807,Key.shift,None
53.71901,Key.shift,None
53.74978,Key.shift,None
53.78017,Key.shift,None
53.81101,Key.shift,None
53.84697,!,None
53.92698,None,!
54.01496,None,Key.shift
54.87097,1,None
54.96697,None,1
55.10296,2,None
55.22291,None,2
55.35895,3,None
55.45475,None,3
57.86294,Key.left,None
57.95094,None,Key.left
58.04694,Key.left,None
58.14294,None,Key.left
58.20694,Key.left,None
58.27894,None,Key.left
59.38293,Key.delete,None
59.46269,None,Key.delete
59.65486,Key.delete,None
59.83804,None,Key.delete
60.41493,Key.delete,None
60.59092,None,Key.delete
61.61466,Key.enter,None
61.67882,None,Key.enter
62.16691,1,None
62.28691,None,1
62.37491,2,None
62.4709,None,2
62.56691,3,None
62.65491,None,3
63.45483,Key.shift,None
63.7989,C,None
63.9749,None,C
64.27089,A,None
64.39883,None,A
64.92687,P,None
65.05481,None,P
65.29488,None,Key.shift
67.19887,a,None
67.35087,None,a
67.86287,b,None
67.96686,None,b
68.07086,c,None
68.15086,None,c
68.69487,Key.shift,None
69.19628,Key.shift,None
69.23881,!,None
69.32681,None,!
69.36659,None,Key.shift
71.04685,Key.enter,None
71.11067,None,Key.enter
71.41483,1,None
71.51083,None,1
71.63084,2,None
71.72683,None,2
71.83083,3,None
71.99083,None,3
72.65483,Key.shift,None
72.92683,C,None
73.07082,None,C
73.35065,A,None
73.47082,None,A
74.00682,P,None
74.14265,None,P
74.30265,None,Key.shift
74.9828,a,None
75.10264,None,a
75.3588,b,None
75.4788,None,b
75.56681,c,None
75.68659,None,c
76.1588,Key.shift,None
76.66986,Key.shift,None
76.70028,Key.shift,None
76.72679,!,None
76.79879,None,!
76.84663,None,Key.shift
81.59076,Key.enter,None
81.66276,None,Key.enter
81.99875,1,None
82.10276,None,1
82.22242,2,None
82.32675,None,2
82.44675,3,None
82.54258,None,3
83.07875,Key.shift,None
83.39874,C,None
83.54274,None,C
83.80675,A,None
83.95874,None,A
84.45474,P,None
84.59071,None,P
84.87074,None,Key.shift
85.95872,a,None
86.13465,None,a
86.46233,b,None
86.56673,None,b
86.68672,c,None
86.78271,None,c
87.38271,Key.shift,None
87.8874,Key.shift,None
87.91865,Key.shift,None
87.94981,Key.shift,None
87.99673,Key.shift,None
87.9987,!,None
88.07052,None,!
88.15864,None,Key.shift
88.69467,Key.enter,None
88.7507,None,Key.enter
89.8067,1,None
89.92669,None,1
90.03868,2,None
90.16687,None,2
90.26271,3,None
90.40669,None,3
91.05461,Key.shift,None
91.35027,C,None
91.51068,None,C
91.82251,A,None
91.93471,None,A
92.438,P,None
92.56667,None,P
92.80667,None,Key.shift
93.43866,a,None
93.55865,None,a
93.96666,b,None
94.06265,None,b
94.12666,c,None
94.24665,None,c
94.81466,Key.shift,None
95.18267,!,None
95.25458,None,!
95.31065,None,Key.shift
