Time,Key pressed,Key released
3.11132,1,None
3.18261,None,1
3.20732,2,None
3.31942,None,2
3.39931,3,None
3.5027,None,3
3.97532,Key.shift,None
4.12744,C,None
4.26329,None,C
4.27134,A,None
4.37531,None,A
4.46331,P,None
4.57531,None,P
4.9112,None,Key.shift
6.16721,a,None
6.31094,None,a
6.36689,b,None
6.50302,None,b
6.527,c,None
6.59129,None,c
6.75129,Key.shift,None
7.10328,!,None
7.23928,None,!
7.35929,None,Key.shift
7.59929,Key.enter,None
7.72728,None,Key.enter
8.29528,1,None
8.40728,None,1
8.54327,2,None
8.6311,None,2
8.73527,3,None
8.83109,None,3
9.00727,Key.shift,None
9.26327,C,None
9.39127,A,None
9.3993,None,C
9.52727,None,A
9.55127,P,None
9.67032,None,Key.shift
9.67931,None,p
9.80719,a,None
9.90336,None,a
9.99096,b,None
10.06305,None,b
10.20726,c,None
10.30314,None,c
10.43926,Key.shift,None
10.58326,!,None
10.75125,None,!
10.775,None,Key.shift
10.85526,Key.enter,None
10.99926,None,Key.enter
11.29526,Key.shift,None
11.40725,None,Key.shift
11.79914,1,None
11.92725,None,1
11.97525,2,None
12.07925,None,2
12.15924,3,None
12.23125,None,3
12.39924,Key.shift,None
12.53524,C,None
12.67924,None,C
12.71928,A,None
12.83924,None,A
12.87124,P,None
12.94324,None,P
13.09523,None,Key.shift
13.4472,a,None
13.60723,None,a
14.1586,b,None
14.2793,None,b
14.46304,c,None
14.47882,None,c
14.77523,Key.shift,None
14.94323,!,None
15.07132,None,!
15.111,None,Key.shift
15.19122,Key.enter,None
15.37493,None,Key.enter
15.80715,1,None
15.91899,None,1
15.99122,2,None
16.09444,None,2
16.22331,3,None
16.30324,None,3
16.44661,Key.shift,None
16.53521,C,None
16.66321,None,C
16.72721,A,None
16.87121,None,A
17.00704,Key.backspace,None
17.05467,None,Key.backspace
17.54321,A,None
17.6152,None,A
17.65521,P,None
17.7592,None,P
17.951,None,Key.shift
18.3752,a,None
18.44711,None,a
18.54319,b,None
18.6872,None,b
18.79919,c,None
18.86319,None,c
18.95916,Key.shift,None
19.06319,!,None
19.18319,None,!
19.26319,None,Key.shift
19.39099,Key.enter,None
19.49519,None,Key.enter
20.45484,1,None
20.58318,None,1
20.68718,2,None
20.76715,None,2
20.88717,3,None
20.95118,None,3
21.17518,Key.shift,None
21.19917,C,None
21.31117,None,C
21.37498,A,None
21.51117,None,A
21.5192,P,None
21.63116,None,P
21.76717,None,Key.shift
21.90317,a,None
