Time,Key pressed,Key released
1.75137,1,None
1.87137,None,1
2.06336,2,None
2.16736,None,2
2.27136,3,None
2.35912,None,3
2.67135,Key.shift,None
2.81537,C,None
2.93528,None,C
2.99136,A,None
3.15935,None,A
3.16738,P,None
3.25535,None,P
3.39935,None,Key.shift
3.63083,a,None
3.73528,None,a
3.80735,b,None
3.88711,None,b
3.89516,c,None
3.97535,None,c
4.24734,Key.shift,None
4.63934,!,None
4.72734,None,!
4.77517,None,Key.shift
5.11913,Key.enter,None
5.18334,None,Key.enter
6.24731,1,None
6.37533,2,None
6.43933,None,1
6.47133,3,None
6.52733,None,2
6.56733,None,3
6.92716,Key.shift,None
7.07933,C,None
7.19115,None,C
7.25508,A,None
7.40732,P,None
7.43933,None,A
7.50315,None,P
7.51865,None,Key.shift
7.79915,a,None
7.90331,None,a
7.96713,b,None
8.05531,None,b
8.07929,c,None
8.15132,None,c
8.32714,Key.shift,None
8.72731,!,None
8.83941,None,!
8.8711,None,Key.shift
9.08719,Key.enter,None
9.15131,None,Key.enter
9.52731,1,None
9.6153,2,None
9.6633,None,1
9.67133,3,None
9.71928,None,2
9.76713,None,3
10.0553,Key.shift,None
10.27129,C,None
10.36732,None,C
10.37532,A,None
10.53522,None,A
10.5993,P,None
10.70328,None,P
10.8153,None,Key.shift
10.97529,a,None
11.06329,None,a
11.07114,b,None
11.15929,None,b
11.16731,c,None
11.24729,None,c
11.39129,Key.shift,None
11.55928,!,None
11.65529,None,!
11.72729,None,Key.shift
11.82329,Key.enter,None
11.88643,None,Key.enter
12.51128,1,None
12.59136,2,None
12.62328,None,1
12.65528,3,None
12.69528,None,2
12.74328,None,3
13.01528,Key.shift,None
13.14327,C,None
13.23927,None,C
13.25531,A,None
13.38326,P,None
13.41475,None,A
13.47127,None,P
13.4793,None,Key.shift
13.65527,a,None
13.72727,b,None
13.73513,None,a
13.79927,None,b
13.8073,c,None
13.90327,None,c
14.04727,Key.shift,None
14.23127,!,None
14.29527,None,!
14.35124,None,Key.shift
14.48726,Key.enter,None
14.5666,None,Key.enter
14.79902,1,None
14.92726,2,None
14.97526,None,1
14.99129,3,None
15.01526,None,2
15.06326,None,3
15.33489,Key.shift,None
15.51909,C,None
15.56728,None,C
15.58328,A,None
15.66326,None,A
16.15901,P,None
16.23925,None,P
16.39923,None,Key.shift
16.61495,a,None
16.71886,None,a
16.77481,b,None
16.84674,None,b
16.85473,c,None
16.94265,None,c
17.07869,Key.shift,None
17.35124,!,None
17.50324,None,!
17.55123,None,Key.shift
17.66307,Key.enter,None
17.72722,None,Key.enter
18.25523,1,None
18.36723,2,None
18.41523,None,1
18.42326,3,None
18.47123,None,2
18.51124,None,3
18.91123,Key.shift,None
19.06304,C,None
19.15106,None,C
19.32723,A,None
19.45523,None,A
19.60636,P,None
19.68722,None,P
19.74322,None,Key.shift
19.91122,a,None
19.99131,None,a
20.05522,b,None
20.11122,None,b
20.17522,c,None
20.25514,None,c
20.51921,Key.shift,None
20.73499,!,None
20.79121,None,!
20.82322,None,Key.shift
20.91122,Key.enter,None
20.96704,None,Key.enter
21.30321,1,None
21.38321,2,None
21.42321,None,1
21.43124,3,None
21.46304,None,2
21.50321,None,3
21.99121,Key.shift,None
22.0952,C,None
22.1992,A,None
22.20723,None,C
22.30307,P,None
22.35903,None,A
22.39119,None,P
22.423,None,Key.shift
22.5912,a,None
22.67115,None,a
22.68736,b,None
22.75122,c,None
22.75922,None,b
22.8232,None,c
22.95118,Key.shift,None
23.0712,!,None
23.2072,None,!
23.22322,None,Key.shift
23.3672,Key.enter,None
23.43102,None,Key.enter
23.68639,1,None
23.79028,2,None
23.83119,None,1
23.84722,3,None
23.87119,None,2
23.9112,None,3
24.47919,Key.shift,None
24.67118,C,None
24.79118,A,None
24.81516,None,C
24.95918,None,A
25.04718,None,Key.shift
25.23116,Key.shift,None
25.57518,P,None
25.63883,None,P
25.7185,None,Key.shift
25.97516,a,None
26.09518,None,a
26.21517,b,None
26.28718,None,b
26.3592,c,None
26.43117,None,c
26.67117,Key.shift,None
26.93509,!,None
27.07115,None,!
27.59915,None,Key.shift
28.49516,Key.enter,None
28.57499,None,Key.enter
29.88698,1,None
29.95914,2,None
30.01514,3,None
30.03122,None,1
30.07914,None,2
30.10281,None,3
30.36714,Key.shift,None
30.50314,C,None
30.59914,None,C
30.63106,A,None
30.73506,P,None
30.78313,None,A
30.82313,None,Key.shift
30.83112,None,p
31.04714,a,None
31.12714,None,a
31.41513,b,None
31.4951,None,b
31.52713,c,None
31.59896,None,c
31.80713,Key.shift,None
31.98315,!,None
32.06296,None,!
32.11845,None,Key.shift
32.23112,Key.enter,None
32.30312,None,Key.enter
32.65512,1,None
32.73504,2,None
32.77509,None,1
32.78315,3,None
32.81512,None,2
32.86312,None,3
33.18312,Key.shift,None
33.34311,C,None
33.42311,None,C
33.43909,A,None
33.55907,P,None
33.61511,None,A
33.66311,None,P
33.6711,None,Key.shift
33.83914,a,None
33.92711,None,a
33.96712,b,None
34.03912,c,None
34.04671,None,b
34.13494,None,c
34.39911,Key.shift,None
34.91252,Key.shift,None
34.94394,Key.shift,None
34.95911,!,None
35.05448,None,!
35.17491,None,Key.shift
