Time,Key pressed,Key released
0.82338,1,None
0.94337,None,1
0.98337,2,None
1.08737,None,2
1.19137,3,None
1.26336,None,3
1.40737,Key.shift,None
1.58305,C,None
1.69536,None,C
1.76719,A,None
1.91135,None,A
1.91939,P,None
2.03135,None,P
2.11936,None,Key.shift
2.20736,a,None
2.31136,None,a
2.68734,Key.backspace,None
2.78335,Key.shift,None
2.79937,None,Key.backspace
3.18335,A,None
3.30334,None,A
3.43918,B,None
3.51935,None,B
3.70335,Key.backspace,None
3.76727,None,Key.shift
3.77537,None,Key.backspace
3.86335,Key.backspace,None
3.93534,None,Key.backspace
4.03134,a,None
4.13537,None,a
4.18312,b,None
4.26335,None,b
4.37534,c,None
4.47934,None,c
4.52734,Key.shift,None
4.65534,!,None
4.76717,None,!
4.89537,None,Key.shift
5.07934,Key.enter,None
5.22332,None,Key.enter
5.27133,1,None
5.36716,None,1
5.38336,2,None
5.49532,None,2
6.96733,3,None
7.04732,None,3
7.16724,Key.shift,None
7.3513,C,None
7.48732,None,C
7.49533,A,None
7.67131,None,A
7.78331,P,None
7.88731,None,P
7.95063,None,Key.shift
8.04732,a,None
8.11131,None,a
8.28707,b,None
8.35113,None,b
8.69531,c,None
8.8073,None,c
8.8713,Key.shift,None
9.09513,!,None
9.19129,None,!
9.2633,None,Key.shift
9.34313,Key.enter,None
9.4793,None,Key.enter
9.55062,1,None
9.63907,None,1
9.72711,2,None
9.8313,None,2
10.29529,3,None
10.4153,None,3
10.59898,Key.shift,None
10.76721,C,None
10.85529,None,C
11.02329,A,None
11.14328,None,A
11.23929,P,None
11.36721,None,P
11.57529,None,Key.shift
11.69506,a,None
11.78328,None,a
12.04728,b,None
12.07928,None,b
12.52728,c,None
12.59928,None,c
12.68727,Key.shift,None
12.87127,!,None
12.9911,None,!
13.03921,None,Key.shift
13.06327,Key.enter,None
13.19927,None,Key.enter
13.36719,1,None
13.43906,None,1
13.49527,2,None
13.60727,None,2
13.70325,3,None
13.81527,None,3
13.95926,Key.shift,None
13.99926,C,None
14.18326,None,C
14.19129,A,None
14.31126,None,A
14.35925,P,None
14.47926,None,P
14.55926,None,Key.shift
14.69484,a,None
14.77526,None,a
14.89509,b,None
14.99926,None,b
15.16708,c,None
15.22326,None,c
15.32708,Key.shift,None
15.44749,!,None
15.599,None,!
15.63125,None,Key.shift
15.71125,Key.enter,None
15.83908,None,Key.enter
15.97525,1,None
16.07925,None,1
16.13524,2,None
16.25508,None,2
16.42324,3,None
16.5512,None,3
16.70324,Key.shift,None
16.91124,C,None
16.99925,None,C
17.02324,A,None
17.14324,None,A
17.15927,P,None
17.27124,None,P
17.38323,None,Key.shift
17.47124,a,None
17.62323,None,a
17.87123,b,None
17.95906,None,b
18.09523,c,None
18.18323,None,c
18.26323,Key.shift,None
18.39923,!,None
18.48714,None,!
18.52723,None,Key.shift
18.66323,Key.enter,None
18.76714,None,Key.enter
18.86323,1,None
18.99122,None,1
19.04722,2,None
19.13505,None,2
19.27922,3,None
19.38305,None,3
19.52722,Key.shift,None
19.73522,C,None
19.83105,None,C
19.85523,A,None
19.96705,None,A
20.00722,P,None
20.1185,None,P
20.135,None,Key.shift
20.25522,a,None
20.34304,None,a
20.46321,b,None
20.52721,None,b
20.67121,c,None
20.75053,None,c
20.82304,Key.shift,None
20.93521,!,None
21.07121,None,!
21.10304,None,Key.shift
21.36704,Key.enter,None
21.4632,None,Key.enter
21.5192,Key.shift,None
21.59903,None,Key.shift
21.71121,Key.shift,None
21.84698,!,None
21.9272,None,!
22.0072,None,Key.shift
22.2712,Key.backspace,None
22.38319,None,Key.backspace
22.39122,1,None
22.47119,None,1
22.47905,2,None
22.56703,None,2
22.67919,3,None
22.76703,None,3
23.20702,Key.shift,None
23.39102,C,None
23.51119,None,C
23.55118,A,None
23.67116,None,A
23.72719,P,None
23.79119,None,Key.shift
23.87127,None,p
23.99918,a,None
24.07119,None,a
24.19868,b,None
24.27119,None,b
24.39918,c,None
24.47918,None,c
24.51118,Key.shift,None
24.68718,!,None
24.7671,None,!
24.79118,None,Key.shift
24.90318,Key.enter,None
25.02317,None,Key.enter
25.04717,1,None
25.15117,None,1
25.22317,2,None
25.31918,None,2
25.40717,3,None
25.50317,None,3
25.64716,Key.shift,None
25.75901,C,None
25.87117,None,C
25.895,A,None
26.02312,None,A
26.20716,P,None
26.27916,None,P
26.4234,None,Key.shift
26.71116,a,None
26.81516,None,a
26.95115,b,None
27.02316,None,b
27.1671,c,None
27.26316,None,c
27.33515,Key.shift,None
27.47116,!,None
27.61499,None,!
27.64681,None,Key.shift
27.79916,Key.enter,None
27.95114,1,None
27.97515,None,Key.enter
28.03115,None,1
28.11117,2,None
28.29515,None,2
29.11097,3,None
29.19914,None,3
29.28714,Key.shift,None
29.45514,C,None
29.55897,None,C
29.567,A,None
29.70318,P,None
29.74307,None,Key.shift
29.75109,None,a
29.82309,None,p
29.89514,a,None
30.03114,None,a
30.06314,b,None
30.13511,None,b
30.26314,c,None
30.32666,None,c
30.55913,Key.shift,None
30.74296,!,None
30.87914,None,!
30.94313,None,Key.shift
33.83111,1,None
33.9351,None,1
33.99889,2,None
34.1428,None,2
