Time,Key pressed,Key released
1.70405,1,None
1.86076,None,1
2.0078,2,None
2.06481,None,2
2.64598,3,None
2.74874,None,3
3.184,Key.shift,None
3.41087,C,None
3.48306,None,C
3.55785,A,None
3.68509,None,A
3.95304,P,None
4.02012,None,P
4.05744,None,Key.shift
4.54407,a,None
4.64679,None,a
4.69969,b,None
4.77724,None,b
4.89188,c,None
4.99214,None,c
5.15602,Key.shift,None
5.63668,!,None
5.7593,None,!
5.76946,None,Key.shift
6.06667,Key.enter,None
6.16144,None,Key.enter
8.2645,1,None
8.37024,None,1
8.47993,2,None
8.58667,None,2
8.69863,3,None
8.77362,None,3
9.0225,Key.shift,None
9.20667,C,None
9.29605,None,C
9.36031,A,None
9.49833,None,A
9.81865,P,None
9.89028,None,P
9.96101,None,Key.shift
10.2943,a,None
10.39481,None,a
10.53892,b,None
10.62094,None,b
10.74672,c,None
10.85228,None,c
12.08237,Key.shift,None
12.55616,!,None
12.6794,None,!
12.69416,None,Key.shift
13.05894,Key.enter,None
13.14575,None,Key.enter
13.6578,1,None
13.77601,None,1
13.89388,2,None
14.00124,None,2
14.12021,3,None
14.18739,None,3
14.40993,Key.shift,None
14.65044,C,None
14.71806,None,C
14.79543,A,None
14.93896,None,A
15.07203,P,None
15.14978,None,P
15.15979,None,Key.shift
15.49743,a,None
15.60203,None,a
15.66651,b,None
15.74371,None,b
15.8249,c,None
15.9426,None,c
16.1207,Key.shift,None
16.40083,!,None
16.52088,None,!
16.5352,None,Key.shift
16.76018,Key.enter,None
16.84567,None,Key.enter
17.76689,1,None
17.9119,None,1
18.0406,2,None
18.12348,None,2
18.22753,3,None
18.30756,None,3
18.61259,Key.shift,None
18.79204,C,None
18.8687,None,C
18.94181,A,None
19.08498,None,A
19.1832,P,None
19.25086,None,Key.shift
19.26589,None,p
19.84993,a,None
19.95676,None,a
20.01589,b,None
20.10522,None,b
20.2108,c,None
20.30312,None,c
20.47721,Key.shift,None
20.78711,!,None
20.89282,None,!
20.903,None,Key.shift
21.18204,Key.enter,None
21.23954,None,Key.enter
22.51977,1,None
22.64276,None,1
22.75397,2,None
22.84653,None,2
22.94395,3,None
23.0304,None,3
23.39003,Key.shift,None
24.79007,C,None
24.88597,None,C
24.98631,A,None
25.12004,None,A
25.20843,P,None
25.26601,None,Key.shift
25.28996,None,p
25.96579,a,None
26.08425,None,a
26.15435,b,None
26.23685,None,b
26.35386,c,None
26.44833,None,c
26.62694,Key.shift,None
26.93643,!,None
27.06436,None,Key.shift
27.08636,None,1
27.42609,Key.enter,None
27.477,None,Key.enter
27.85885,1,None
27.95995,None,1
28.0835,2,None
28.16298,None,2
28.30257,3,None
28.3549,None,3
29.4393,Key.shift,None
29.75778,C,None
29.82956,None,C
29.94813,A,None
30.07357,None,A
30.17238,P,None
30.22673,None,Key.shift
30.25662,None,p
30.90408,a,None
31.02178,None,a
31.06978,b,None
31.15112,None,b
31.29788,c,None
31.39536,None,c
31.58633,Key.shift,None
31.90222,!,None
32.02463,None,Key.shift
32.04485,None,1
32.14178,Key.enter,None
32.2085,None,Key.enter
33.04394,1,None
33.19038,None,1
33.28819,2,None
33.37275,None,2
33.74851,3,None
33.86624,None,3
34.43477,Key.shift,None
34.83488,C,None
34.92759,None,C
35.01633,A,None
35.18452,None,A
35.23292,P,None
35.25468,None,Key.shift
35.31284,None,p
35.57075,a,None
35.69281,None,a
35.80043,b,None
35.85886,None,b
36.00837,c,None
36.11582,None,c
36.27467,Key.shift,None
36.54959,!,None
36.6858,None,!
36.69518,None,Key.shift
36.82636,Key.enter,None
36.90656,None,Key.enter
37.68807,1,None
37.798,None,1
37.92348,2,None
37.99845,None,2
38.11831,3,None
38.19094,None,3
38.52871,Key.shift,None
38.778,C,None
38.85032,None,C
38.9426,A,None
39.13718,None,A
39.16005,P,None
39.17257,None,Key.shift
39.24586,None,p
39.66121,a,None
39.78673,None,a
39.85062,b,None
39.92279,None,b
40.10269,c,None
40.20017,None,c
40.37417,Key.shift,None
40.61332,!,None
40.72867,None,Key.shift
40.79471,None,1
40.86807,Key.enter,None
40.95036,None,Key.enter
42.0852,1,None
42.26726,None,1
42.40265,2,None
42.48504,None,2
42.61398,3,None
42.74037,None,3
43.25814,Key.shift,None
43.49933,C,None
43.58166,None,C
43.68803,A,None
43.84805,None,A
43.90761,P,None
43.98997,None,P
44.02017,None,Key.shift
44.89779,a,None
45.01638,None,a
45.0873,b,None
45.16202,None,b
45.22978,c,None
45.32829,None,c
45.49168,Key.shift,None
45.78686,!,None
45.90909,None,Key.shift
45.93163,None,1
47.13714,Key.enter,None
47.19416,None,Key.enter
49.65158,1,None
49.75919,None,1
49.86377,2,None
49.95337,None,2
50.06178,3,None
50.14178,None,3
50.36118,Key.shift,None
50.56228,C,None
50.62475,None,C
50.68782,A,None
50.85608,None,A
51.23629,P,None
51.30978,None,P
51.40482,None,Key.shift
51.77082,a,None
51.8927,None,a
51.93121,b,None
52.00292,None,b
52.14978,c,None
52.28578,None,c
52.52263,Key.shift,None
52.78633,!,None
52.88898,None,Key.shift
52.89299,None,1
53.33643,Key.enter,None
53.40304,None,Key.enter
