Time,Key pressed,Key released
2.19602,1,None
2.27851,2,None
2.35577,None,1
2.41611,None,2
2.47652,3,None
2.60774,None,3
4.16592,Key.shift,None
4.50803,C,None
4.58046,None,C
4.65401,A,None
4.81479,None,A
5.03436,P,None
5.11448,None,P
5.33978,None,Key.shift
6.77228,a,None
6.91096,b,None
6.92297,None,a
7.01882,None,b
7.13502,c,None
7.21712,None,c
7.31549,Key.shift,None
7.84384,!,None
7.99334,None,!
8.06053,None,Key.shift
9.43108,Key.enter,None
9.52586,None,Key.enter
10.69677,1,None
10.8246,None,1
10.91291,2,None
11.06074,None,2
11.13821,3,None
11.26801,None,3
12.06709,Key.shift,None
12.4503,C,None
12.53274,None,C
12.66559,A,None
12.7789,None,A
13.01388,P,None
13.1109,None,P
13.50385,None,Key.shift
14.54542,a,None
14.67527,b,None
14.68716,None,a
14.79284,None,b
14.93666,c,None
15.01507,None,c
15.1036,Key.shift,None
15.4765,!,None
15.6147,None,!
15.7103,None,Key.shift
17.16378,Key.enter,None
17.26413,None,Key.enter
18.07825,1,None
18.15351,2,None
18.28663,None,1
18.33714,None,2
18.44974,3,None
18.56753,None,3
19.77231,Key.shift,None
20.05249,C,None
20.13448,None,C
20.23816,A,None
20.39717,None,A
20.53788,P,None
20.62644,None,P
20.85455,None,Key.shift
21.21945,a,None
21.33623,b,None
21.3481,None,a
21.43856,None,b
21.56519,c,None
21.6327,None,c
21.71619,Key.shift,None
22.08722,!,None
22.21595,None,!
22.27525,None,Key.shift
22.39509,Key.enter,None
22.48733,None,Key.enter
23.21517,1,None
23.33798,None,1
23.40121,2,None
23.52453,None,2
23.66725,3,None
23.80008,None,3
25.31533,Key.shift,None
25.59705,C,None
25.69051,None,C
25.76131,A,None
25.91394,None,A
26.13126,P,None
26.23445,None,P
26.39938,None,Key.shift
26.67897,a,None
26.80983,None,a
26.82284,b,None
26.94592,None,b
27.07437,c,None
27.16461,None,c
27.28402,Key.shift,None
28.03252,!,None
28.18678,None,!
28.25665,None,Key.shift
29.99006,Key.enter,None
30.06501,None,Key.enter
30.81014,1,None
30.89184,2,None
30.96892,None,1
31.03004,None,2
31.11546,3,None
31.22611,None,3
32.28076,Key.shift,None
32.68809,C,None
32.76533,None,C
32.82415,A,None
32.95682,None,A
33.17908,P,None
33.26901,None,P
33.4203,None,Key.shift
33.66089,a,None
33.80323,None,a
33.81124,b,None
33.9093,None,b
34.03748,c,None
34.1382,None,c
34.22222,Key.shift,None
34.76093,!,None
34.92383,None,!
34.97926,None,Key.shift
35.39441,Key.enter,None
35.47534,None,Key.enter
37.22181,1,None
37.30109,2,None
37.43511,None,1
37.43912,None,2
37.51645,3,None
37.634,None,3
38.60794,Key.shift,None
38.96544,C,None
39.04745,None,C
39.17618,A,None
39.31924,None,A
40.02698,P,None
40.11526,None,P
40.4244,None,Key.shift
41.23961,a,None
41.39654,b,None
41.40864,None,a
41.49705,None,b
41.65763,c,None
41.74135,None,c
41.92022,Key.shift,None
42.83804,!,None
42.97116,None,!
43.06607,None,Key.shift
44.48987,Key.enter,None
44.58033,None,Key.enter
45.3848,1,None
45.46869,2,None
45.5457,None,1
45.61141,None,2
45.69294,3,None
45.82801,None,3
46.92105,Key.shift,None
47.18297,C,None
47.27211,None,C
47.44948,A,None
47.58727,None,A
47.7491,P,None
47.822,None,P
48.30727,None,Key.shift
49.0563,a,None
49.20911,None,a
49.23192,b,None
49.32772,None,b
49.50264,c,None
49.58491,None,c
49.69341,Key.shift,None
50.83633,!,None
50.97709,None,!
51.09472,None,Key.shift
52.65779,Key.enter,None
52.75771,None,Key.enter
54.09515,1,None
54.17653,2,None
54.26218,None,1
54.30228,None,2
54.39589,3,None
54.50931,None,3
55.69127,Key.shift,None
56.14953,C,None
56.24191,None,C
56.27528,A,None
56.40633,None,A
56.69569,P,None
56.78316,None,P
57.52326,None,Key.shift
58.11526,a,None
58.26326,b,None
58.27628,None,a
58.37159,None,b
58.50341,c,None
58.5959,None,c
58.66421,Key.shift,None
59.21261,!,None
59.36832,None,!
59.47629,None,Key.shift
59.79074,Key.enter,None
59.86843,None,Key.enter
60.74536,1,None
60.86829,2,None
60.9305,None,1
60.9508,None,2
61.05925,3,None
61.15236,None,3
61.61833,Key.shift,None
61.91493,C,None
61.99328,None,C
62.06079,A,None
62.20348,None,A
62.37251,P,None
62.45809,None,P
62.55386,None,Key.shift
62.92573,a,None
63.03341,b,None
63.04542,None,a
63.13621,None,b
63.25932,c,None
63.34725,None,c
63.45869,Key.shift,None
65.10835,!,None
65.25018,None,!
65.3256,None,Key.shift
65.48908,Key.enter,None
65.5747,None,Key.enter
68.58958,1,None
68.68812,2,None
68.75549,None,1
68.80095,None,2
68.91342,3,None
69.00642,None,3
69.33254,Key.shift,None
69.64796,C,None
69.74298,None,C
69.81147,A,None
69.97756,None,A
70.21266,P,None
70.29415,None,P
70.36457,None,Key.shift
70.58429,a,None
70.71655,None,a
70.74452,b,None
70.85027,None,b
70.97355,c,None
71.06034,None,c
71.12739,Key.shift,None
71.47428,!,None
71.6275,None,!
71.66285,None,Key.shift
