Time,Key pressed,Key released
1.49466,1,None
1.58532,2,None
1.64923,3,None
1.66494,None,1
1.73484,None,2
1.78172,None,3
2.16538,Key.shift,None
2.30932,C,None
2.41729,None,C
2.47762,A,None
2.56535,P,None
2.65328,None,A
2.65674,None,P
2.69751,None,Key.shift
2.81331,a,None
2.92503,None,a
3.08631,b,None
3.19046,None,b
3.19114,c,None
3.27057,None,c
3.42416,Key.shift,None
3.57242,!,None
3.6764,None,!
3.74867,None,Key.shift
4.11937,Key.enter,None
4.23158,None,Key.enter
4.40232,1,None
4.46634,2,None
4.54222,None,1
4.55836,3,None
4.61432,None,2
4.65839,None,3
4.99739,Key.shift,None
5.17725,C,None
5.25693,None,C
5.40117,A,None
5.51737,None,A
5.58128,P,None
5.65296,None,P
5.70158,None,Key.shift
5.84638,a,None
5.93441,None,a
6.05625,b,None
6.1285,None,b
6.17445,c,None
6.24255,None,c
6.41638,Key.shift,None
6.62016,!,None
6.7201,None,!
6.79662,None,Key.shift
6.9353,Key.enter,None
7.04356,None,Key.enter
7.30229,1,None
7.41865,None,1
7.57544,2,None
7.6838,None,2
7.79038,3,None
7.86228,None,3
8.20111,Key.shift,None
8.37732,C,None
8.43319,None,C
8.54935,A,None
8.68925,None,A
8.70923,P,None
8.81323,None,P
8.88566,None,Key.shift
8.99506,a,None
9.08398,None,a
9.11325,b,None
9.19755,None,b
9.20928,c,None
9.29752,None,c
9.46544,Key.shift,None
9.59325,!,None
9.72122,None,!
9.77379,None,Key.shift
9.84922,Key.enter,None
9.9815,None,Key.enter
10.16527,1,None
10.26952,None,1
10.3843,2,None
10.50829,None,2
10.61112,3,None
10.67947,None,3
11.06235,Key.shift,None
11.25431,C,None
11.35807,None,C
11.49038,A,None
11.6383,P,None
11.66065,None,A
11.73022,None,Key.shift
11.7428,None,p
12.03027,a,None
12.13795,None,a
12.19321,b,None
12.2933,c,None
12.31711,None,b
12.36948,None,c
12.65705,Key.shift,None
12.83742,!,None
12.92917,None,!
13.00144,None,Key.shift
13.13228,Key.enter,None
13.27652,None,Key.enter
13.38425,1,None
13.44363,2,None
13.53594,None,1
13.54832,3,None
13.59206,None,2
13.64457,None,3
13.97451,Key.shift,None
14.05451,C,None
14.1716,None,C
14.23939,A,None
14.36254,P,None
14.37506,None,A
14.45912,None,Key.shift
14.47161,None,p
14.58836,a,None
14.67221,None,a
14.68036,b,None
14.82059,None,b
14.82149,c,None
14.9126,None,c
15.0741,Key.shift,None
15.186,!,None
15.32217,None,!
15.40255,None,Key.shift
15.53712,Key.enter,None
15.64946,None,Key.enter
15.83828,1,None
15.94629,2,None
15.9946,3,None
16.00606,None,1
16.04613,None,2
16.0865,None,3
16.43937,Key.shift,None
16.53537,C,None
16.64317,None,C
16.71524,A,None
16.84345,P,None
16.86304,None,A
16.91134,None,Key.shift
16.94746,None,p
17.04418,a,None
17.13207,None,a
17.1399,b,None
17.27691,None,b
17.2775,c,None
17.3599,None,c
17.5473,Key.shift,None
17.68329,!,None
17.77923,None,!
17.8398,None,Key.shift
17.96516,Key.enter,None
18.09337,None,Key.enter
18.124,1,None
18.18828,2,None
18.29234,None,1
18.293,3,None
18.3283,None,2
18.37651,None,3
18.68934,Key.shift,None
18.85692,C,None
18.92117,None,C
18.98525,A,None
19.10542,P,None
19.12509,None,A
19.18566,None,Key.shift
19.19763,None,p
19.30226,a,None
19.39435,None,a
19.41525,b,None
19.54362,None,b
19.54438,c,None
19.62331,None,c
19.78325,Key.shift,None
19.87931,!,None
19.99096,None,!
20.05143,None,Key.shift
20.2011,Key.enter,None
20.29315,None,Key.enter
20.45293,1,None
20.48935,2,None
20.55686,3,None
20.57304,None,1
20.61308,None,2
20.64543,None,3
20.94524,Key.shift,None
21.06527,C,None
21.16519,None,C
21.229,A,None
21.28933,P,None
21.36147,None,A
21.36222,None,P
21.40131,None,Key.shift
21.50517,a,None
21.58111,None,a
21.60226,b,None
21.71304,c,None
21.72084,None,b
21.78965,None,c
21.9451,Key.shift,None
22.06923,!,None
22.19758,None,!
22.27353,None,Key.shift
22.40624,Key.enter,None
22.518,None,Key.enter
22.52612,1,None
22.57389,2,None
22.66214,None,1
22.66556,3,None
22.69413,None,2
22.74639,None,3
23.06627,Key.shift,None
23.1462,C,None
23.26215,None,C
23.31798,A,None
23.43018,P,None
23.47009,None,A
23.50613,None,P
23.51005,None,Key.shift
23.62278,a,None
23.69129,None,a
23.73124,b,None
23.81114,c,None
23.82698,None,b
23.90381,None,c
24.0422,Key.shift,None
24.43447,!,None
24.52223,None,!
24.59426,None,Key.shift
24.75314,Key.enter,None
24.83735,None,Key.enter
24.95779,1,None
25.01415,2,None
25.11795,3,None
25.1259,None,1
25.16207,None,2
25.20613,None,3
25.49932,Key.shift,None
25.63927,C,None
25.74715,None,C
25.79517,A,None
25.91118,P,None
25.95109,None,A
25.99506,None,P
26.00705,None,Key.shift
26.1422,a,None
26.19828,b,None
26.22226,None,a
26.30754,None,b
26.35671,c,None
26.4362,None,c
26.62021,Key.shift,None
26.71218,!,None
26.8321,None,!
26.88486,None,Key.shift
