Time,Key pressed,Key released
1.24066,1,None
1.33537,None,1
1.34418,2,None
1.43506,None,2
1.49619,3,None
1.56766,None,3
1.69631,Key.shift,None
1.84223,C,None
1.91961,None,C
1.96768,A,None
2.0704,None,A
2.32341,P,None
2.39268,None,P
2.40217,None,Key.shift
2.70739,a,None
2.77019,None,a
2.80366,b,None
2.89084,None,b
3.00469,c,None
3.08717,None,c
3.12508,Key.shift,None
3.33486,!,None
3.41442,None,Key.shift
3.42945,None,1
4.06656,Key.enter,None
4.13927,None,Key.enter
4.22747,1,None
4.32179,2,None
4.35378,None,1
4.42374,None,2
4.50508,3,None
4.58274,None,3
4.90242,c,None
4.96443,None,c
5.46345,Key.backspace,None
5.52274,None,Key.backspace
5.62732,Key.shift,None
5.84748,C,None
5.89139,None,C
5.97929,A,None
6.11211,None,A
6.29143,P,None
6.37668,None,P
6.407,None,Key.shift
6.58062,a,None
6.66942,None,a
6.80035,b,None
6.9021,None,b
7.01245,c,None
7.08867,None,c
7.16701,Key.shift,None
7.35347,!,None
7.46196,None,!
7.4741,None,Key.shift
7.71195,Key.enter,None
7.77883,None,Key.enter
7.94692,1,None
8.03136,None,1
8.07935,2,None
8.17357,None,2
8.25544,3,None
8.33826,None,3
8.47454,Key.shift,None
8.64781,C,None
8.72089,None,C
8.78458,A,None
8.88833,None,A
9.08689,P,None
9.15013,None,P
9.18896,None,Key.shift
9.6584,a,None
9.74109,None,a
9.81139,b,None
9.89914,None,b
10.03744,c,None
10.10003,None,c
10.1535,Key.shift,None
10.34417,!,None
10.46301,None,!
10.61685,None,Key.shift
11.1352,Key.enter,None
11.2176,None,Key.enter
11.74834,1,None
11.85105,2,None
11.88322,None,1
11.95397,None,2
12.02808,3,None
12.13408,None,3
12.33336,Key.shift,None
12.60029,C,None
12.66578,None,Key.shift
12.68581,None,c
12.83854,a,None
12.96054,None,a
14.25584,Key.backspace,None
14.33385,None,Key.backspace
14.4223,Key.shift,None
14.61385,A,None
14.76945,None,A
14.93601,P,None
15.01462,None,P
15.10458,None,Key.shift
15.30869,a,None
15.36612,None,a
15.3954,b,None
15.49158,None,b
15.62636,c,None
15.704,None,c
15.80556,Key.shift,None
16.54924,!,None
16.64153,None,!
16.67684,None,Key.shift
16.90604,Key.enter,None
16.99672,None,Key.enter
17.90082,1,None
18.00115,2,None
18.02845,None,1
18.10583,None,2
18.19547,3,None
18.28804,None,3
18.84036,Key.shift,None
18.98805,C,None
19.06147,None,C
19.13657,A,None
19.27064,None,A
19.49236,P,None
19.56222,None,P
19.61182,None,Key.shift
19.76236,a,None
19.85504,None,a
19.87739,b,None
19.97047,None,b
20.10901,x,None
20.17177,None,x
20.85917,Key.backspace,None
20.92174,None,Key.backspace
21.22659,c,None
21.30564,None,c
21.34805,Key.shift,None
21.61465,!,None
21.74744,None,!
21.86321,None,Key.shift
22.48569,Key.enter,None
22.5841,None,Key.enter
23.59852,1,None
23.6914,None,1
23.7544,2,None
23.8527,None,2
23.95081,3,None
24.03332,None,3
24.28573,Key.shift,None
24.48446,C,None
24.55745,None,C
24.65422,A,None
24.8099,None,A
24.92771,P,None
25.00608,None,P
26.72233,None,Key.shift
26.91594,a,None
27.00361,None,a
27.01667,b,None
27.09677,None,b
27.20789,c,None
27.28618,None,c
27.39887,Key.shift,None
27.75683,!,None
27.85372,None,!
27.89242,None,Key.shift
28.12508,Key.enter,None
28.23113,None,Key.enter
28.82061,1,None
28.92047,None,1
28.96603,2,None
29.07318,None,2
29.16187,3,None
29.24452,None,3
29.56211,Key.shift,None
29.72108,C,None
29.79848,None,C
29.86199,A,None
30.01508,None,A
30.15878,P,None
30.23923,None,P
30.3219,None,Key.shift
30.44025,a,None
30.51569,None,a
30.53473,b,None
30.62741,None,b
30.73939,c,None
30.82162,None,c
30.89484,Key.shift,None
31.14179,!,None
31.24537,None,!
31.28683,None,Key.shift
31.52168,Key.enter,None
31.60918,None,Key.enter
31.97707,1,None
32.07482,None,1
32.16339,2,None
32.26067,None,2
32.3461,3,None
32.43162,None,3
32.57366,Key.shift,None
32.7675,C,None
32.84503,None,C
32.92363,A,None
33.05274,None,A
33.2066,P,None
33.27996,None,P
33.33423,None,Key.shift
33.4981,a,None
33.60849,None,a
33.63644,b,None
33.72972,None,b
33.83611,c,None
33.91951,None,c
34.02715,Key.shift,None
34.25393,!,None
34.36631,None,!
34.40136,None,Key.shift
34.9534,Key.enter,None
35.06063,None,Key.enter
35.70362,1,None
35.78836,None,1
35.87348,2,None
35.95705,None,2
36.06058,3,None
36.13343,None,3
36.28687,Key.shift,None
36.44257,C,None
36.52511,None,C
36.58357,A,None
36.71161,None,A
36.8181,P,None
36.89094,None,P
36.93206,None,Key.shift
37.08284,a,None
37.17506,None,a
37.2648,b,None
37.33632,None,b
37.63048,c,None
37.74852,None,c
38.14955,Key.shift,None
39.26739,!,None
39.3955,None,!
39.4275,None,Key.shift
39.62165,Key.enter,None
39.71422,None,Key.enter
40.08461,1,None
40.21881,None,1
40.22581,2,None
40.32356,None,2
40.41603,3,None
40.48949,None,3
40.63296,Key.shift,None
40.7841,C,None
40.87702,None,C
40.94323,A,None
41.07595,None,A
41.13716,P,None
41.21587,None,P
41.27009,None,Key.shift
41.38976,a,None
41.49768,None,a
41.54574,b,None
41.63305,None,b
41.8089,c,None
41.89993,None,c
41.99107,Key.shift,None
42.22548,!,None
42.36346,None,!
42.4237,None,Key.shift
