Time,Key pressed,Key released
1.42087,1,None
1.66342,None,1
1.85529,2,None
1.97599,None,2
2.28584,3,None
2.4234,None,3
2.81128,Key.shift,None
3.15611,C,None
3.31915,None,C
3.35448,None,Key.shift
3.95363,Key.shift,None
4.15288,A,None
4.29663,None,A
4.33502,None,Key.shift
4.61534,Key.shift,None
4.8596,A,None
5.11439,P,None
5.12653,None,A
5.14136,None,Key.shift
5.19681,None,p
5.84298,Key.backspace,None
5.9415,None,Key.backspace
6.02998,Key.backspace,None
6.12556,None,Key.backspace
6.33192,Key.shift,None
6.63045,P,None
6.73195,None,P
6.76226,None,Key.shift
7.4107,a,None
7.55231,None,a
7.7319,b,None
7.78385,None,b
8.00118,c,None
8.14377,None,c
8.32554,Key.shift,None
8.59297,!,None
8.74951,None,Key.shift
8.76512,None,1
9.01415,Key.enter,None
9.15463,None,Key.enter
9.93514,1,None
10.09618,None,1
10.21953,2,None
10.37556,None,2
10.61408,3,None
10.73249,None,3
11.01167,Key.shift,None
11.33862,C,None
11.52794,None,C
11.61422,None,Key.shift
11.81328,a,None
11.99118,None,a
12.24322,Key.backspace,None
12.36334,None,Key.backspace
12.37242,Key.shift,None
12.55935,A,None
12.71148,None,A
12.74264,None,Key.shift
12.76545,p,None
12.9588,None,p
13.30851,Key.backspace,None
13.41425,Key.shift,None
13.43087,None,Key.backspace
13.6063,P,None
13.80965,None,P
13.86049,None,Key.shift
14.20168,a,None
14.3423,None,a
14.47807,b,None
14.59702,None,b
14.63633,c,None
14.8069,None,c
14.91627,Key.shift,None
15.2187,!,None
15.2703,None,Key.shift
15.29588,None,1
15.50475,Key.enter,None
15.66793,None,Key.enter
16.01989,1,None
16.18906,2,None
16.23698,None,1
16.31183,None,2
16.46528,3,None
16.67953,None,3
16.92915,Key.shift,None
17.28584,C,None
17.5227,None,C
18.12168,A,None
18.29479,None,A
18.52313,P,None
18.6267,None,P
18.69116,None,Key.shift
19.07008,a,None
19.2139,None,a
19.32662,b,None
19.42383,None,b
19.49427,c,None
19.6533,None,c
19.75528,Key.shift,None
19.99024,!,None
20.08757,None,Key.shift
20.14032,None,1
20.42902,Key.enter,None
20.57057,None,Key.enter
21.11522,1,None
21.23157,None,1
21.55614,2,None
21.69251,None,2
21.96564,3,None
22.1376,None,3
22.7227,Key.shift,None
22.96198,C,None
23.10545,None,C
23.10846,None,Key.shift
23.515,Key.shift,None
23.80448,A,None
23.91451,None,Key.shift
23.93554,None,a
24.19091,Key.shift,None
24.49675,P,None
24.60947,None,P
24.63952,None,Key.shift
25.19654,a,None
25.35414,None,a
25.46878,b,None
25.58672,None,b
25.77631,c,None
25.9227,None,c
26.11033,Key.shift,None
26.33065,!,None
26.50275,None,!
26.53494,None,Key.shift
26.65334,Key.enter,None
26.77601,None,Key.enter
27.21325,1,None
27.45711,None,1
27.5067,2,None
27.67173,None,2
27.82779,3,None
27.96355,None,3
28.23603,Key.shift,None
28.44452,C,None
28.65575,None,C
28.72576,None,Key.shift
29.05429,Key.shift,None
29.26379,A,None
29.4713,None,A
29.50236,None,Key.shift
29.69118,Key.shift,None
30.02705,P,None
30.21541,None,P
