Time,Key pressed,Key released
5.13929,1,None
5.26249,None,1
5.39134,2,None
5.46376,None,2
5.63947,3,None
5.72804,None,3
7.12695,Key.shift,None
7.94234,C,None
8.04563,None,C
8.28042,A,None
8.35439,None,A
8.53404,None,Key.shift
10.37783,Key.shift,None
10.68036,P,None
10.76315,None,P
10.90162,None,Key.shift
11.96192,a,None
12.10998,None,a
12.77879,b,None
12.84648,None,b
13.40754,c,None
13.4914,None,c
15.31931,Key.shift,None
15.96873,!,None
16.04623,None,!
16.17163,None,Key.shift
17.3996,Key.enter,None
17.47186,None,Key.enter
19.17187,1,None
19.28247,None,1
19.40362,2,None
19.51656,None,2
19.76179,3,None
19.82879,None,3
20.65737,Key.shift,None
21.31482,C,None
21.39494,None,C
21.65756,A,None
21.72992,None,A
22.33773,P,None
22.41848,None,P
22.53949,None,Key.shift
23.93888,a,None
24.09573,None,a
24.37508,b,None
24.45771,None,b
26.35702,c,None
26.43923,None,c
26.73154,Key.shift,None
26.95085,!,None
27.02831,None,!
27.15416,None,Key.shift
29.07862,Key.enter,None
29.21513,None,Key.enter
30.18505,1,None
30.30505,None,1
30.42732,2,None
30.53057,None,2
30.6886,3,None
30.76147,None,3
31.67373,Key.shift,None
32.00618,C,None
32.0899,None,C
32.26349,A,None
32.35518,None,A
32.78755,P,None
32.87772,None,P
32.99845,None,Key.shift
35.17741,a,None
35.34146,None,a
35.94183,b,None
36.02254,None,b
36.59717,c,None
36.67352,None,c
37.59121,Key.shift,None
37.84977,!,None
37.91168,None,!
37.96609,None,Key.shift
39.0707,Key.enter,None
39.1557,None,Key.enter
39.9712,1,None
40.09109,None,1
40.23575,2,None
40.31786,None,2
40.48474,3,None
40.57213,None,3
41.31809,Key.shift,None
41.89561,C,None
41.9568,None,C
42.16606,A,None
42.22783,None,A
42.63869,P,None
42.71646,None,P
42.88718,None,Key.shift
44.52699,a,None
44.68851,None,a
44.84198,b,None
44.91354,None,b
45.38092,c,None
45.52983,None,c
46.16956,Key.shift,None
46.48446,!,None
46.56171,None,!
46.63737,None,Key.shift
47.65132,Key.enter,None
47.71049,None,Key.enter
53.08648,1,None
53.21849,None,1
53.35724,2,None
53.42943,None,2
53.56338,3,None
53.64051,None,3
54.42352,Key.shift,None
54.6095,C,None
54.69704,None,C
54.86412,A,None
54.94141,None,A
55.40494,P,None
55.49315,None,P
55.67313,None,Key.shift
56.84814,a,None
57.02,None,a
57.388,b,None
57.47434,None,b
58.60968,c,None
58.68234,None,c
59.8677,Key.shift,None
60.19897,!,None
60.27239,None,!
60.34882,None,Key.shift
61.50442,Key.enter,None
61.5759,None,Key.enter
62.34527,1,None
62.46104,None,1
62.58956,2,None
62.70171,None,2
62.81637,3,None
62.90436,None,3
63.31183,Key.shift,None
63.50249,C,None
63.58375,None,C
63.88969,A,None
63.97216,None,A
64.3903,P,None
64.47533,None,P
64.52121,None,Key.shift
64.82052,a,None
64.97324,None,a
65.23385,b,None
65.33318,None,b
65.7472,c,None
65.84264,None,c
66.06438,Key.shift,None
66.21352,!,None
66.301,None,!
66.40982,None,Key.shift
67.1402,Key.enter,None
67.20245,None,Key.enter
67.48498,1,None
67.61973,None,1
67.72134,2,None
67.82249,None,2
68.10801,3,None
68.19351,None,3
69.26776,Key.shift,None
69.46907,C,None
69.55451,None,C
69.74148,A,None
69.81983,None,A
69.94466,None,Key.shift
70.80783,Key.shift,None
71.10941,P,None
71.17666,None,P
71.27727,None,Key.shift
72.40681,a,None
72.54472,None,a
72.73943,b,None
72.82103,None,b
73.53345,c,None
73.63103,None,c
74.52928,Key.shift,None
74.77909,!,None
74.8371,None,!
74.89747,None,Key.shift
75.99388,Key.enter,None
76.0672,None,Key.enter
77.11642,1,None
77.24418,None,1
77.35208,2,None
77.47049,None,2
77.7962,3,None
77.88131,None,3
79.34555,Key.shift,None
79.64773,C,None
79.72431,None,C
79.89843,A,None
79.97408,None,A
80.38184,P,None
80.45557,None,P
80.57537,None,Key.shift
81.40648,a,None
81.53976,None,a
82.01215,b,None
82.07253,None,b
82.42054,c,None
82.49751,None,c
82.83206,Key.shift,None
83.0334,!,None
83.11394,None,!
83.16887,None,Key.shift
84.38249,Key.enter,None
84.44957,None,Key.enter
85.81539,1,None
85.94293,None,1
86.04692,2,None
86.12901,None,2
86.27535,3,None
86.39001,None,3
87.33279,Key.shift,None
87.65254,C,None
87.72001,None,C
87.88907,A,None
87.9568,None,A
88.40542,P,None
88.50166,None,P
88.60079,None,Key.shift
89.63728,a,None
89.80787,None,a
90.24266,b,None
90.31486,None,b
90.56748,c,None
90.65554,None,c
90.88798,Key.shift,None
91.09377,!,None
91.17153,None,!
91.255,None,Key.shift
92.60172,Key.enter,None
92.67429,None,Key.enter
93.42897,1,None
93.57479,None,1
93.67067,2,None
93.75849,None,2
93.89718,3,None
93.98471,None,3
94.43047,Key.shift,None
94.73564,C,None
94.81069,None,C
94.9851,A,None
95.0576,None,A
95.44377,P,None
95.52098,None,P
95.56649,None,Key.shift
95.81333,a,None
95.962,None,a
96.19721,b,None
96.26567,None,b
96.57052,c,None
96.62865,None,c
97.67374,Key.shift,None
97.95834,!,None
98.0273,None,!
98.06668,None,Key.shift
