Time,Key pressed,Key released
1.46324,1,None
2.13393,None,1
2.24612,2,None
2.86715,None,2
2.97964,3,None
3.47819,None,3
3.59402,Key.shift,None
3.60543,C,None
4.29857,None,Key.shift
4.3087,None,c
4.42142,Key.shift,None
4.4332,A,None
5.01658,None,Key.shift
5.02815,None,a
5.13926,Key.shift,None
5.14952,P,None
5.93283,None,Key.shift
5.94451,None,p
6.05651,a,None
6.78405,None,a
6.8971,b,None
7.20116,None,b
7.31403,c,None
7.73469,None,c
7.84656,Key.shift,None
7.85748,!,None
8.5853,None,Key.shift
8.59746,None,1
9.89532,Key.enter,None
9.90954,None,Key.enter
10.01718,1,None
10.66106,None,1
10.77385,2,None
11.15065,None,2
11.26341,3,None
11.73728,None,3
11.84834,Key.shift,None
11.8595,C,None
12.46065,None,Key.shift
12.47271,None,c
12.58364,Key.shift,None
12.59451,A,None
12.87791,None,Key.shift
12.88852,None,a
13.00034,Key.shift,None
13.01052,P,None
13.18903,None,Key.shift
13.19936,None,p
13.31136,a,None
13.95989,None,a
14.07304,b,None
14.24105,None,b
14.35237,c,None
15.06107,None,c
15.1729,Key.shift,None
15.18304,!,None
15.69253,None,Key.shift
15.70369,None,1
17.18789,Key.enter,None
17.19931,None,Key.enter
17.31156,1,None
17.84971,None,1
17.96227,2,None
18.63182,None,2
18.74244,3,None
19.48205,None,3
19.59527,Key.shift,None
19.6064,C,None
20.31754,None,Key.shift
20.32792,None,c
20.44011,Key.shift,None
20.45074,A,None
20.97031,None,Key.shift
20.98208,None,a
21.09465,Key.shift,None
21.10616,P,None
21.67253,None,Key.shift
21.68381,None,p
21.79626,a,None
21.98289,None,a
22.09569,b,None
22.63711,None,b
22.75007,c,None
23.4812,None,c
23.59302,Key.shift,None
23.60457,!,None
23.93271,None,Key.shift
23.94399,None,1
25.04782,Key.enter,None
25.05861,None,Key.enter
25.16976,1,None
25.59304,None,1
25.70594,2,None
26.25047,None,2
26.36239,3,None
27.16562,None,3
27.27808,Key.shift,None
27.28933,C,None
27.48928,None,Key.shift
27.5004,None,c
27.61084,Key.shift,None
27.62249,A,None
28.22884,None,Key.shift
28.24048,None,a
28.35149,Key.shift,None
28.36237,P,None
29.13216,None,Key.shift
29.14337,None,p
29.25568,a,None
29.57351,None,a
29.68428,b,None
30.47283,None,b
30.58362,c,None
30.7321,None,c
30.84504,Key.shift,None
30.85602,!,None
31.05448,None,Key.shift
31.06555,None,1
32.10661,Key.enter,None
32.1185,None,Key.enter
32.22918,1,None
32.70063,None,1
32.81302,2,None
33.29454,None,2
33.40666,3,None
34.14126,None,3
34.25339,Key.shift,None
34.26462,C,None
34.61178,None,Key.shift
34.6233,None,c
34.7338,Key.shift,None
34.74526,A,None
35.50892,None,Key.shift
35.52205,None,a
35.6333,Key.shift,None
35.64437,P,None
35.89306,None,Key.shift
35.90525,None,p
36.01667,a,None
36.16363,None,a
36.27598,b,None
36.48352,None,b
36.59642,c,None
37.25314,None,c
37.36577,Key.shift,None
37.37709,!,None
37.77132,None,Key.shift
37.78188,None,1
39.58729,Key.enter,None
39.59869,None,Key.enter
39.71148,1,None
39.99743,None,1
