Time,Key pressed,Key released
0.95205,1,None
1.03896,None,1
1.17159,2,None
1.24801,None,2
1.3226,3,None
1.38698,None,3
1.84282,Key.shift,None
1.92685,C,None
2.01068,None,C
2.14283,A,None
2.18271,P,None
2.23065,None,A
2.27932,None,Key.shift
2.27997,None,p
2.3757,a,None
2.44813,None,a
2.46554,b,None
2.54171,c,None
2.5494,None,b
2.60576,None,c
2.77178,Key.shift,None
2.89987,!,None
2.96748,None,!
3.01578,None,Key.shift
3.16763,Key.enter,None
3.26005,None,Key.enter
3.39485,1,None
3.46273,2,None
3.51066,3,None
3.51423,None,1
3.56274,None,2
3.5869,None,3
3.91774,Key.shift,None
4.03074,C,None
4.11848,None,C
4.3261,A,None
4.4305,None,A
4.51911,P,None
4.61442,None,P
4.63103,None,Key.shift
4.72569,a,None
4.78592,None,a
4.82267,b,None
4.90268,c,None
4.91459,None,b
4.98729,None,c
5.09391,Key.shift,None
5.19379,!,None
5.3134,None,!
5.35804,None,Key.shift
5.4548,Key.enter,None
5.56281,None,Key.enter
5.60469,1,None
5.68482,2,None
5.75685,3,None
5.76893,None,1
5.80043,None,2
5.83278,None,3
6.16786,Key.shift,None
6.25991,C,None
6.36332,None,C
6.4277,A,None
6.53173,P,None
6.54347,None,A
6.61157,None,Key.shift
6.63587,None,p
6.69959,a,None
6.77571,None,a
6.78787,b,None
6.86316,c,None
6.88862,None,b
6.9437,None,c
7.06315,Key.shift,None
7.15571,!,None
7.26375,None,!
7.33604,None,Key.shift
7.4177,Key.enter,None
7.52248,None,Key.enter
7.5928,1,None
7.6806,2,None
7.74448,3,None
7.74826,None,1
7.78467,None,2
7.82892,None,3
8.06479,Key.shift,None
8.22467,C,None
8.3087,None,C
8.3606,A,None
8.44067,P,None
8.47261,None,A
8.52453,None,P
8.53321,None,Key.shift
8.60654,a,None
8.68276,b,None
8.69532,None,a
8.77072,c,None
8.77845,None,b
8.85073,None,c
8.95672,Key.shift,None
9.08069,!,None
9.17675,None,!
9.20911,None,Key.shift
9.35142,Key.enter,None
9.42745,1,None
9.45323,None,Key.enter
9.50365,2,None
9.55991,3,None
9.57559,None,1
9.6037,None,2
9.64391,None,3
9.91004,Key.shift,None
10.02177,C,None
10.11733,None,C
10.18169,A,None
10.25324,P,None
10.29378,None,A
10.33381,None,Key.shift
10.34558,None,p
10.43364,a,None
10.51767,None,a
10.52128,b,None
10.5896,c,None
10.62949,None,b
10.6782,None,c
10.78769,Key.shift,None
10.8993,!,None
11.01221,None,!
11.06015,None,Key.shift
11.12717,Key.enter,None
11.21891,None,Key.enter
11.28875,1,None
11.34849,2,None
11.41295,3,None
11.42861,None,1
11.46463,None,2
11.50487,None,3
11.7275,Key.shift,None
11.86765,C,None
11.9598,None,C
11.9917,A,None
12.08368,P,None
12.13161,None,A
12.17174,None,Key.shift
12.20406,None,p
12.27473,a,None
12.34674,None,a
12.35007,b,None
12.43851,c,None
12.46253,None,b
12.51887,None,c
12.64096,Key.shift,None
12.74976,!,None
12.85784,None,!
12.92193,None,Key.shift
13.01858,Key.enter,None
13.12312,None,Key.enter
13.1799,1,None
13.25568,2,None
13.35991,3,None
13.36314,None,1
13.40352,None,2
13.44756,None,3
13.68055,Key.shift,None
13.78864,C,None
13.8884,None,C
13.93668,A,None
14.04071,P,None
14.06466,None,A
14.12068,None,Key.shift
14.14079,None,p
14.23578,a,None
14.30778,None,a
14.3417,b,None
14.41279,c,None
14.44039,None,b
14.50094,None,c
14.6028,Key.shift,None
14.73013,!,None
14.86648,None,!
14.91911,None,Key.shift
15.02875,Key.enter,None
15.12877,None,Key.enter
15.21273,1,None
15.31027,2,None
15.35267,3,None
15.36856,None,1
15.40468,None,2
15.44453,None,3
15.79151,Key.shift,None
15.91164,C,None
15.97189,None,C
16.12756,P,None
16.24719,None,P
16.58005,None,Key.shift
16.66572,Key.backspace,None
16.76992,None,Key.backspace
16.78673,Key.shift,None
16.8943,A,None
17.07868,None,A
17.14599,P,None
17.24215,None,P
17.64677,A,None
17.71453,None,A
17.80716,None,Key.shift
17.98975,Key.backspace,None
18.05748,None,Key.backspace
18.43174,a,None
18.53966,None,a
18.56762,b,None
18.6716,None,b
18.67519,c,None
18.75963,None,c
18.85481,Key.shift,None
18.9865,!,None
19.11458,None,!
19.16303,None,Key.shift
19.26073,Key.enter,None
19.37701,None,Key.enter
19.38872,1,None
19.43643,2,None
19.54069,None,1
19.54405,3,None
19.58877,None,2
19.63715,None,3
19.92952,Key.shift,None
20.07362,C,None
20.1377,None,C
20.30163,P,None
20.38167,None,P
20.68625,None,Key.shift
20.69947,Key.backspace,None
20.80785,None,Key.backspace
20.82264,Key.shift,None
21.03472,A,None
21.16216,P,None
21.16609,None,A
21.2466,None,P
21.34293,None,Key.shift
21.5782,a,None
21.65887,None,a
21.67682,b,None
21.77264,c,None
21.78029,None,b
21.8449,None,c
22.03266,Key.shift,None
22.12863,!,None
22.2486,None,!
22.30894,None,Key.shift
22.36659,Key.enter,None
22.48688,None,Key.enter
22.50049,1,None
22.54441,2,None
22.60868,3,None
22.63305,None,1
22.66481,None,2
22.70057,None,3
23.01574,Key.shift,None
23.12744,C,None
23.22746,None,C
23.26362,A,None
23.42012,None,A
23.42324,P,None
23.52015,None,Key.shift
23.52088,None,p
23.71069,a,None
23.79496,None,a
23.82821,b,None
23.8887,c,None
23.92834,None,b
23.98098,None,c
24.10272,Key.shift,None
24.26669,!,None
24.39122,None,!
24.4826,None,Key.shift
