Time,Key pressed,Key released
2.92697,Key.caps_lock,None
3.09972,None,Key.caps_lock
5.23972,1,None
5.35374,2,None
5.42628,None,1
5.43878,3,None
5.47637,None,2
5.57165,None,3
6.29939,c,None
6.39104,a,None
6.47882,None,c
6.56438,None,a
6.58312,[,None
6.76903,None,[
7.85533,Key.backspace,None
7.98115,None,Key.backspace
8.56257,p,None
8.73446,None,p
9.55737,Key.caps_lock,None
9.73602,None,Key.caps_lock
10.95611,a,None
11.12509,None,a
11.40286,b,None
11.51112,None,b
11.61358,c,None
11.7772,None,c
12.15661,Key.shift,None
12.63626,!,None
12.78366,None,Key.shift
12.79376,None,1
12.92769,Key.enter,None
13.05852,None,Key.enter
13.68492,1,None
13.79469,2,None
13.85004,3,None
13.8618,None,1
13.92842,None,2
13.98275,None,3
14.44454,Key.caps_lock,None
14.5728,None,Key.caps_lock
14.86379,c,None
14.98818,a,None
15.01941,None,c
15.14818,p,None
15.15918,None,a
15.30043,None,p
15.72322,Key.caps_lock,None
15.85081,None,Key.caps_lock
16.03056,a,None
16.21133,None,a
16.22512,b,None
16.34834,None,b
16.42974,c,None
16.57266,None,c
16.87218,Key.shift,None
17.31407,!,None
17.43302,None,Key.shift
17.50524,None,1
18.02706,Key.enter,None
18.1632,None,Key.enter
18.35545,Key.caps_lock,None
18.50019,None,Key.caps_lock
18.97226,1,None
19.06724,2,None
19.15394,3,None
19.16583,None,1
19.2213,None,2
19.28628,None,3
20.09977,Key.caps_lock,None
20.25818,None,Key.caps_lock
20.41096,c,None
20.54064,a,None
20.6072,None,c
20.70201,None,a
20.71504,p,None
20.90277,None,p
21.50231,Key.backspace,None
21.60094,None,Key.backspace
21.69652,Key.backspace,None
21.78878,None,Key.backspace
22.09575,Key.backspace,None
22.20103,None,Key.backspace
22.23397,Key.caps_lock,None
22.352,None,Key.caps_lock
22.58005,c,None
22.72508,a,None
22.77209,None,c
22.89312,None,a
22.90112,p,None
23.05985,None,p
23.16438,Key.caps_lock,None
23.31577,None,Key.caps_lock
24.64111,a,None
24.81621,None,a
25.17796,b,None
25.30927,None,b
25.52974,c,None
25.65023,None,c
26.06305,Key.shift,None
26.6287,!,None
26.79402,None,Key.shift
26.81895,None,1
27.26455,Key.enter,None
27.40559,None,Key.enter
28.43284,1,None
28.5318,2,None
28.64322,3,None
28.65659,None,1
28.72688,None,2
28.80981,None,3
29.7266,Key.shift,None
29.83733,None,Key.shift
30.06942,Key.caps_lock,None
30.22756,None,Key.caps_lock
30.3663,c,None
30.52793,a,None
30.57553,None,c
30.72118,None,a
30.73421,p,None
30.92061,None,p
31.62575,Key.caps_lock,None
31.74853,None,Key.caps_lock
32.03298,a,None
32.24995,b,None
32.26797,None,a
32.43707,None,b
32.51243,c,None
32.65504,None,c
33.07286,Key.shift,None
33.65305,!,None
33.7885,None,Key.shift
33.81359,None,1
34.24619,Key.enter,None
34.37916,None,Key.enter
34.84174,1,None
34.95124,2,None
35.05227,None,1
35.05527,3,None
35.10818,None,2
35.1635,None,3
35.57588,Key.caps_lock,None
35.71407,None,Key.caps_lock
36.10289,c,None
36.22451,a,None
36.2787,None,c
36.38954,p,None
36.40144,None,a
36.55721,None,p
37.07908,Key.caps_lock,None
37.24031,None,Key.caps_lock
37.44308,a,None
37.66946,None,a
37.67749,b,None
37.78644,None,b
37.85992,c,None
38.00277,None,c
38.40578,Key.shift,None
38.71506,!,None
38.85411,None,Key.shift
38.88429,None,1
39.29897,Key.enter,None
39.42738,None,Key.enter
40.22094,1,None
40.33589,2,None
40.41824,3,None
40.43001,None,1
40.48232,None,2
40.53981,None,3
41.10496,Key.caps_lock,None
41.23782,None,Key.caps_lock
41.50165,c,None
41.60382,a,None
41.66106,None,c
41.76194,None,a
41.78969,p,None
41.92786,None,p
42.19756,Key.caps_lock,None
42.33505,None,Key.caps_lock
42.77654,c,None
42.80417,None,c
43.22418,Key.backspace,None
43.26924,a,None
43.34711,None,Key.backspace
43.41225,None,a
43.43838,b,None
43.56631,None,b
43.62143,c,None
43.7556,None,c
44.09489,Key.shift,None
44.38196,!,None
44.54309,None,Key.shift
44.55311,None,1
45.07316,Key.enter,None
45.23513,None,Key.enter
47.71209,1,None
47.81055,2,None
47.90319,3,None
47.92002,None,1
47.98082,None,2
48.04174,None,3
48.59197,Key.caps_lock,None
48.72901,None,Key.caps_lock
48.90576,c,None
48.99626,a,None
49.03835,None,c
49.16985,None,a
49.19111,p,None
49.35516,None,p
49.52974,Key.caps_lock,None
49.68222,None,Key.caps_lock
50.27458,a,None
50.43798,None,a
50.45648,b,None
50.57916,None,b
50.65781,c,None
50.8086,None,c
51.64661,Key.shift,None
52.57846,!,None
52.7065,None,Key.shift
52.7215,None,1
