Time,Key pressed,Key released
1.51818,1,None
1.75777,None,1
1.87041,2,None
2.25881,None,2
2.37087,3,None
2.96803,None,3
3.07922,Key.shift,None
3.09051,C,None
3.58256,None,Key.shift
3.59335,None,c
3.70493,Key.shift,None
3.71668,A,None
3.87675,None,Key.shift
3.88707,None,a
3.99974,Key.shift,None
4.01125,P,None
4.43805,None,Key.shift
4.45023,None,p
4.56026,a,None
4.97212,None,a
5.08504,b,None
5.28384,None,b
5.39673,c,None
5.70439,None,c
5.81706,Key.shift,None
5.82844,!,None
6.15181,None,Key.shift
6.16295,None,1
6.8581,Key.enter,None
6.86825,None,Key.enter
6.97971,1,None
7.33105,None,1
7.44378,2,None
7.70104,None,2
7.81367,3,None
8.52486,None,3
8.6377,Key.shift,None
8.64924,C,None
9.09302,None,Key.shift
9.10452,None,c
9.21504,Key.shift,None
9.22551,A,None
9.51106,None,Key.shift
9.52169,None,a
9.63323,Key.shift,None
9.64457,P,None
10.14575,None,Key.shift
10.15594,None,p
10.26796,a,None
10.80431,None,a
10.91555,b,None
11.16749,None,b
11.28031,c,None
11.44094,None,c
11.55414,Key.shift,None
11.56486,!,None
12.30043,None,Key.shift
12.31127,None,1
14.3455,Key.enter,None
14.35505,None,Key.enter
14.46579,1,None
14.79388,None,1
14.90489,2,None
15.40634,None,2
15.51836,3,None
15.94793,None,3
16.06088,Key.shift,None
16.07114,C,None
16.44555,None,Key.shift
16.45882,None,c
16.56788,Key.shift,None
16.57922,A,None
17.24645,None,Key.shift
17.25702,None,a
17.36721,Key.shift,None
17.37741,P,None
17.8888,None,Key.shift
17.90047,None,p
18.01286,a,None
18.65696,None,a
18.76895,b,None
19.31925,None,b
19.43151,c,None
19.95747,None,c
20.06974,Key.shift,None
20.08061,!,None
20.88536,None,Key.shift
20.8975,None,1
23.99466,Key.enter,None
24.00806,None,Key.enter
24.11869,1,None
24.65534,None,1
24.7676,2,None
25.40733,None,2
25.52017,3,None
26.09486,None,3
26.20631,Key.shift,None
26.21675,C,None
26.64669,None,Key.shift
26.65797,None,c
26.76996,Key.shift,None
26.7809,A,None
27.41008,None,Key.shift
27.4207,None,a
27.5316,Key.shift,None
27.54266,P,None
28.02902,None,Key.shift
28.03976,None,p
28.15271,a,None
28.52664,None,a
28.64015,b,None
29.06381,None,b
29.17818,c,None
29.46472,None,c
29.57768,Key.shift,None
29.58917,!,None
30.11451,None,Key.shift
30.1266,None,1
33.21071,Key.enter,None
33.22114,None,Key.enter
33.33412,1,None
34.13794,None,1
34.251,2,None
34.97596,None,2
35.08783,3,None
35.409,None,3
35.52297,Key.shift,None
35.53444,C,None
36.25322,None,Key.shift
36.26458,None,c
36.38081,Key.shift,None
36.39069,A,None
36.73394,None,Key.shift
36.74547,None,a
36.85833,Key.shift,None
36.86903,P,None
37.08797,None,Key.shift
37.09962,None,p
37.21127,a,None
37.67088,None,a
37.78843,b,None
38.2814,None,b
38.39441,c,None
38.77905,None,c
38.89156,Key.shift,None
38.90313,!,None
39.18177,None,Key.shift
39.1917,None,1
40.25997,Key.enter,None
40.27174,None,Key.enter
40.3837,1,None
40.89799,None,1
41.01143,2,None
41.30279,None,2
41.41486,3,None
41.94011,None,3
42.05311,Key.shift,None
42.06439,C,None
42.30299,None,Key.shift
42.31422,None,c
42.42662,Key.shift,None
42.43804,A,None
42.99094,None,Key.shift
43.0023,None,a
43.11458,Key.shift,None
43.12608,P,None
43.738,None,Key.shift
43.74978,None,p
43.86137,a,None
44.22071,None,a
44.33165,b,None
44.94383,None,b
45.05452,c,None
45.51184,None,c
45.62399,Key.shift,None
45.63536,!,None
46.10456,None,Key.shift
46.11515,None,1
48.08588,Key.enter,None
48.0961,None,Key.enter
48.20801,1,None
48.86445,None,1
48.97729,2,None
49.34766,None,2
49.46072,3,None
50.03914,None,3
