Time,Key pressed,Key released
1.42673,1,None
1.50139,2,None
1.56143,None,1
1.56494,3,None
1.6494,None,2
1.67763,None,3
2.08556,Key.shift,None
2.1775,C,None
2.29736,None,C
2.39745,A,None
2.44146,P,None
2.51737,None,A
2.54547,None,P
2.58982,None,Key.shift
2.75972,a,None
2.86771,None,a
2.88952,b,None
2.98184,c,None
2.98903,None,b
3.07771,None,c
3.34065,Key.shift,None
3.45246,!,None
3.55659,None,!
3.59293,None,Key.shift
3.71747,Key.enter,None
3.8417,None,Key.enter
3.99849,1,None
4.19434,2,None
4.2504,None,1
4.25847,3,None
4.32678,None,2
4.38674,None,3
4.77157,Key.shift,None
4.93089,C,None
5.03543,None,C
5.11111,A,None
5.2277,P,None
5.24373,None,A
5.31129,None,P
5.34401,None,Key.shift
5.49067,a,None
5.55484,b,None
5.57835,None,a
5.66276,None,b
5.68138,c,None
5.77742,None,c
5.9319,Key.shift,None
6.05123,!,None
6.17143,None,!
6.1917,None,Key.shift
6.28853,Key.enter,None
6.39684,None,Key.enter
6.54998,1,None
6.66203,2,None
6.71436,None,1
6.73052,3,None
6.78638,None,2
6.81477,None,3
7.20752,Key.shift,None
7.32756,C,None
7.41541,None,C
7.45946,A,None
7.56723,P,None
7.6074,None,A
7.67102,None,P
7.75165,None,Key.shift
7.89147,a,None
7.95927,b,None
7.96287,None,a
8.05966,None,b
8.06744,c,None
8.1678,None,c
8.29858,Key.shift,None
8.4344,!,None
8.53445,None,!
8.58287,None,Key.shift
8.68062,Key.enter,None
8.80855,None,Key.enter
8.85519,1,None
8.97958,2,None
9.04355,3,None
9.06355,None,1
9.11538,None,2
9.15617,None,3
9.43773,Key.shift,None
9.51327,C,None
9.63348,None,C
9.68538,A,None
9.78138,P,None
9.83365,None,A
9.90152,None,P
9.94181,None,Key.shift
10.09049,a,None
10.15855,b,None
10.17393,None,a
10.27463,None,b
10.27561,c,None
10.36303,None,c
10.52555,Key.shift,None
10.59752,!,None
10.72915,None,!
10.76597,None,Key.shift
10.8612,Key.enter,None
10.97774,None,Key.enter
11.07845,1,None
11.20251,2,None
11.25455,3,None
11.26643,None,1
11.31443,None,2
11.35491,None,3
11.66828,Key.shift,None
11.8247,C,None
11.91603,None,C
12.04069,A,None
12.15545,None,A
12.29669,P,None
12.37658,None,P
12.47265,None,Key.shift
12.59922,a,None
12.67943,None,a
12.77669,b,None
12.84873,None,b
12.97353,c,None
13.02573,None,c
13.20934,Key.shift,None
13.32945,!,None
13.43307,None,!
13.50171,None,Key.shift
13.62616,Key.enter,None
13.73459,None,Key.enter
13.9185,1,None
14.03043,None,1
14.19048,2,None
14.29851,None,2
14.41563,3,None
14.49571,None,3
14.81444,Key.shift,None
14.88188,C,None
14.99876,None,C
15.21775,A,None
15.34261,None,A
15.45064,P,None
15.54225,None,P
15.59867,None,Key.shift
15.76575,a,None
15.85334,None,a
16.00035,b,None
16.08858,None,b
16.12748,c,None
16.20796,None,c
16.41356,Key.shift,None
16.5098,!,None
16.63742,None,!
16.70977,None,Key.shift
17.5795,Key.enter,None
17.67563,None,Key.enter
18.27052,1,None
18.4348,2,None
18.52241,None,1
18.58688,None,2
18.76042,3,None
18.87291,None,3
19.40246,Key.shift,None
19.83875,None,Key.shift
20.03832,Key.shift,None
20.29865,C,None
20.4385,None,C
20.44639,A,None
20.5619,None,A
20.62247,P,None
20.76253,None,P
20.79073,None,Key.shift
20.9785,a,None
21.07446,None,a
21.11942,b,None
21.21946,None,b
21.22693,c,None
21.31979,None,c
21.49478,Key.shift,None
21.66629,!,None
21.80629,None,!
21.87886,None,Key.shift
25.48469,Key.enter,None
25.59759,None,Key.enter
25.68181,1,None
25.81446,2,None
25.87459,None,1
25.90237,3,None
25.96653,None,2
25.98627,None,3
26.43855,Key.shift,None
26.86622,C,None
26.99843,None,C
27.12259,A,None
27.25041,None,A
27.25374,P,None
27.33816,None,P
27.43197,None,Key.shift
27.56683,a,None
27.65584,b,None
27.66273,None,a
27.77152,c,None
27.779,None,b
27.86364,None,c
27.98441,Key.shift,None
28.10838,!,None
28.2365,None,!
28.30044,None,Key.shift
28.41131,Key.enter,None
28.53962,None,Key.enter
29.17538,1,None
29.27959,2,None
29.34346,None,1
29.36737,3,None
29.43129,None,2
29.45967,None,3
29.75643,Key.shift,None
29.91643,C,None
30.04831,None,C
30.09641,A,None
30.20447,None,A
30.21625,P,None
30.34041,None,P
30.39648,None,Key.shift
30.51335,a,None
30.58917,None,a
30.60115,b,None
30.68516,c,None
30.69333,None,b
30.79371,None,c
30.93155,Key.shift,None
31.06766,!,None
31.19139,None,!
31.27184,None,Key.shift
31.36163,Key.enter,None
31.47356,None,Key.enter
31.59118,1,None
31.73116,2,None
31.77133,None,1
31.80717,3,None
31.86755,None,2
31.89549,None,3
32.3035,Key.shift,None
32.45538,C,None
32.5795,None,C
32.68328,A,None
32.83116,None,A
32.89137,P,None
32.99532,None,P
33.11149,None,Key.shift
33.24708,a,None
33.33597,None,a
33.4353,b,None
33.56806,None,b
33.56873,c,None
33.65161,None,c
33.81877,Key.shift,None
33.98071,!,None
34.10631,None,!
34.19474,None,Key.shift
