Time,Key pressed,Key released
1.00926,1,None
1.0173,None,1
1.02829,2,None
1.03978,None,2
1.05005,3,None
1.0615,None,3
1.0728,Key.shift,None
1.08416,C,None
1.09464,None,Key.shift
1.10576,None,c
1.11746,Key.shift,None
1.12844,A,None
1.13962,None,Key.shift
1.14982,None,a
1.16175,Key.shift,None
1.17341,P,None
1.18473,None,Key.shift
1.19505,None,p
1.20722,a,None
1.21755,None,a
1.22819,b,None
1.23985,None,b
1.2501,c,None
1.26116,None,c
1.27265,Key.shift,None
1.28408,!,None
1.29515,None,Key.shift
1.30547,None,1
1.41648,Key.enter,None
1.4332,None,Key.enter
1.53903,1,None
1.55026,None,1
1.56315,2,None
1.57468,None,2
1.58552,3,None
1.59572,None,3
1.6074,Key.shift,None
1.61816,C,None
1.62987,None,Key.shift
1.64068,None,c
1.65206,Key.shift,None
1.66352,A,None
1.67494,None,Key.shift
1.68494,None,a
1.69682,Key.shift,None
1.70732,P,None
1.71744,None,Key.shift
1.72986,None,p
1.73949,a,None
1.75061,None,a
1.76325,b,None
1.7749,None,b
1.7855,c,None
1.79684,None,c
1.80857,Key.shift,None
1.81876,!,None
1.82994,None,Key.shift
1.84169,None,1
1.95299,Key.enter,None
1.96343,None,Key.enter
2.07601,1,None
2.08752,None,1
2.0997,2,None
2.10997,None,2
2.12182,3,None
2.13222,None,3
2.14349,Key.shift,None
2.15492,C,None
2.16547,None,Key.shift
2.17706,None,c
2.18862,Key.shift,None
2.19905,A,None
2.20976,None,Key.shift
2.22113,None,a
2.2329,Key.shift,None
2.24692,P,None
2.25517,None,Key.shift
2.26578,None,p
2.28022,a,None
2.29125,None,a
2.30171,b,None
2.31239,None,b
2.32427,c,None
2.33462,None,c
2.34725,Key.shift,None
2.35857,!,None
2.36979,None,Key.shift
2.38074,None,1
2.49634,Key.enter,None
2.50659,None,Key.enter
2.61816,1,None
2.62868,None,1
2.64025,2,None
2.65141,None,2
2.66347,3,None
2.67478,None,3
2.68498,Key.shift,None
2.69631,C,None
2.7076,None,Key.shift
2.7178,None,c
2.73025,Key.shift,None
2.74164,A,None
2.75287,None,Key.shift
2.76369,None,a
2.77546,Key.shift,None
2.78629,P,None
2.79635,None,Key.shift
2.8069,None,p
2.81868,a,None
2.82943,None,a
2.84074,b,None
2.85147,None,b
2.86263,c,None
2.87411,None,c
2.88562,Key.shift,None
2.89736,!,None
2.90857,None,Key.shift
2.91981,None,1
3.0315,Key.enter,None
3.04307,None,Key.enter
3.15613,1,None
3.16672,None,1
3.17855,2,None
3.18991,None,2
3.20196,3,None
3.21245,None,3
3.22403,Key.shift,None
3.2349,C,None
