Time,Key pressed,Key released
1.02223,1,None
1.14077,2,None
1.21258,3,None
1.23237,None,1
1.28043,None,2
1.32489,None,3
1.61481,Key.shift,None
1.74665,C,None
1.86643,None,C
1.89873,A,None
1.97061,P,None
2.03855,None,A
2.0665,None,P
2.07888,None,Key.shift
2.19469,a,None
2.2911,None,a
2.32473,b,None
2.41679,None,b
2.43668,c,None
2.52883,None,c
2.68256,Key.shift,None
2.80272,!,None
2.91078,None,!
2.95126,None,Key.shift
3.07617,Key.enter,None
3.19101,None,Key.enter
3.67671,1,None
3.76866,2,None
3.83263,3,None
3.84461,None,1
3.88456,None,2
3.91291,None,3
4.15079,Key.shift,None
4.29072,C,None
4.40676,None,C
4.43081,A,None
4.5392,P,None
4.58255,None,A
4.63124,None,Key.shift
4.63199,None,p
4.73182,a,None
4.82821,None,a
4.93473,b,None
5.01076,None,b
5.0115,c,None
5.08294,None,c
5.27572,Key.shift,None
5.34743,!,None
5.47175,None,!
5.51986,None,Key.shift
5.59473,Key.enter,None
5.71472,None,Key.enter
5.79145,1,None
5.87164,2,None
5.97962,None,1
5.98308,3,None
6.02369,None,2
6.05985,None,3
6.37452,Key.shift,None
6.53876,C,None
6.61065,None,C
6.63851,A,None
6.75431,P,None
6.77874,None,A
6.81889,None,Key.shift
6.84285,None,p
6.93971,a,None
7.04051,None,a
7.06962,b,None
7.15762,c,None
7.16132,None,b
7.22585,None,c
7.37075,Key.shift,None
7.46245,!,None
7.59858,None,!
7.65144,None,Key.shift
7.69063,Key.enter,None
7.81079,None,Key.enter
7.89174,1,None
7.99567,2,None
8.05959,3,None
8.07555,None,1
8.11973,None,2
8.15553,None,3
8.4248,Key.shift,None
8.54053,C,None
8.65282,None,C
8.68455,A,None
8.82037,None,A
8.82421,P,None
8.86869,None,Key.shift
8.88499,None,p
9.01337,a,None
9.10161,b,None
9.11751,None,a
9.18188,None,b
9.22274,c,None
9.29468,None,c
9.43871,Key.shift,None
9.57471,!,None
9.63044,None,!
9.69517,None,Key.shift
10.5296,Key.enter,None
10.66585,None,Key.enter
10.77267,1,None
10.88462,2,None
10.96871,None,1
10.97657,3,None
11.04076,None,2
11.07651,None,3
11.36082,Key.shift,None
11.5009,C,None
11.60819,None,C
11.6205,A,None
11.73666,P,None
11.76423,None,A
11.80829,None,Key.shift
11.84502,None,p
11.98872,a,None
12.09299,None,a
12.09355,b,None
12.18051,None,b
12.1977,c,None
12.2738,None,c
12.44569,Key.shift,None
13.33762,!,None
13.43365,None,!
13.48993,None,Key.shift
13.61016,Key.enter,None
13.73417,None,Key.enter
13.84857,1,None
14.00464,2,None
14.10852,None,1
14.12886,3,None
14.20037,None,2
14.24882,None,3
14.60571,Key.shift,None
14.77364,C,None
14.8496,None,C
14.88982,A,None
15.04556,None,A
15.04888,P,None
15.12548,None,P
15.14988,None,Key.shift
15.44876,a,None
15.57703,None,a
15.6017,b,None
15.70226,None,b
15.74157,c,None
15.81776,None,c
16.01765,Key.shift,None
16.1655,!,None
16.29695,None,!
16.34993,None,Key.shift
16.46362,Key.enter,None
16.56789,None,Key.enter
16.83771,1,None
16.96176,2,None
17.02955,None,1
17.03018,3,None
17.08932,None,2
17.11767,None,3
17.4828,Key.shift,None
17.61857,C,None
17.71864,None,C
17.75439,A,None
17.86286,P,None
17.88665,None,A
17.91847,None,Key.shift
17.95838,None,p
18.09253,a,None
18.18032,b,None
18.1926,None,a
18.27289,None,b
18.31773,c,None
18.3819,None,c
18.56754,Key.shift,None
18.69166,!,None
18.80374,None,!
18.85206,None,Key.shift
18.98842,Key.enter,None
19.0727,None,Key.enter
19.79457,1,None
19.91435,2,None
19.95816,None,1
19.97862,3,None
20.03826,None,2
20.07066,None,3
20.39457,Key.shift,None
20.5104,C,None
20.60691,None,C
20.63046,A,None
20.78291,None,A
20.78354,P,None
20.83843,None,Key.shift
20.87872,None,p
21.10679,a,None
21.23507,None,a
21.28153,b,None
21.38144,None,b
21.3894,c,None
21.47377,None,c
21.67265,Key.shift,None
21.82447,!,None
21.97235,None,!
22.02523,None,Key.shift
26.22903,Key.enter,None
26.36598,None,Key.enter
26.47252,1,None
26.54432,2,None
26.60872,3,None
26.61191,None,1
26.67654,None,2
26.70822,None,3
26.95342,Key.shift,None
27.07755,C,None
27.19362,None,C
27.23311,A,None
27.32548,P,None
27.36531,None,A
27.40914,None,Key.shift
27.42948,None,p
27.5554,a,None
27.65555,None,a
27.70397,b,None
27.79196,None,b
27.79628,c,None
27.87657,None,c
28.05736,Key.shift,None
28.14564,!,None
28.26139,None,!
28.30934,None,Key.shift
28.83037,Key.enter,None
28.94097,None,Key.enter
29.00027,1,None
29.06425,2,None
29.12022,None,1
29.16028,3,None
29.20424,None,2
29.24018,None,3
29.53642,Key.shift,None
29.66038,C,None
29.77214,None,C
29.80069,A,None
29.94847,None,A
30.02403,P,None
30.12056,None,Key.shift
30.12134,None,p
30.3097,a,None
30.38946,None,a
30.42782,b,None
30.50082,None,b
30.53933,c,None
30.62296,None,c
30.79407,Key.shift,None
30.88607,!,None
31.02232,None,!
31.07885,None,Key.shift
