Time,Key pressed,Key released
1.66512,1,None
2.1864,None,1
2.29892,2,None
2.5196,None,2
2.6315,3,None
2.97486,None,3
3.08658,Key.shift,None
3.09817,C,None
3.30433,None,Key.shift
3.31673,None,c
3.42921,Key.shift,None
3.44059,A,None
3.76453,None,Key.shift
3.77743,None,a
3.88535,Key.shift,None
3.89579,P,None
4.17252,None,Key.shift
4.18411,None,p
4.29574,a,None
4.53145,None,a
4.64229,b,None
5.31382,None,b
5.426,c,None
6.02358,None,c
6.13569,Key.shift,None
6.14692,!,None
6.8298,None,Key.shift
6.84095,None,1
8.39776,Key.enter,None
8.4101,None,Key.enter
8.52152,1,None
8.78575,None,1
8.89755,2,None
9.19901,None,2
9.31061,3,None
9.96997,None,3
10.08241,Key.shift,None
10.09397,C,None
10.36702,None,Key.shift
10.3787,None,c
10.49,Key.shift,None
10.50286,A,None
10.71699,None,Key.shift
10.72686,None,a
10.83808,Key.shift,None
10.84915,P,None
11.26922,None,Key.shift
11.28085,None,p
11.39435,a,None
12.06757,None,a
12.18052,b,None
12.39074,None,b
12.50312,c,None
13.01564,None,c
13.12719,Key.shift,None
13.13757,!,None
13.79487,None,Key.shift
13.80602,None,1
14.88534,Key.enter,None
14.89636,None,Key.enter
15.00752,1,None
15.20927,None,1
15.32218,2,None
15.66096,None,2
15.77243,3,None
16.32525,None,3
16.43804,Key.shift,None
16.44888,C,None
16.72164,None,Key.shift
16.73402,None,c
16.84229,Key.shift,None
16.85588,A,None
16.99316,None,Key.shift
17.00528,None,a
17.11552,Key.shift,None
17.12676,P,None
17.73988,None,Key.shift
17.74992,None,p
17.86453,a,None
18.02431,None,a
18.13712,b,None
18.33044,None,b
18.44236,c,None
18.72935,None,c
18.84246,Key.shift,None
18.85425,!,None
19.309,None,Key.shift
19.31969,None,1
20.2595,Key.enter,None
20.27125,None,Key.enter
20.38203,1,None
20.97477,None,1
21.08957,2,None
21.57179,None,2
21.68475,3,None
22.12525,None,3
22.23698,Key.shift,None
22.24856,C,None
22.68007,None,Key.shift
22.69057,None,c
22.80152,Key.shift,None
22.81306,A,None
23.36114,None,Key.shift
23.37246,None,a
23.48454,Key.shift,None
23.49558,P,None
23.98145,None,Key.shift
23.99238,None,p
24.10422,a,None
24.50934,None,a
24.62203,b,None
25.21322,None,b
25.32563,c,None
25.78916,None,c
25.90103,Key.shift,None
25.91231,!,None
26.52492,None,Key.shift
26.53622,None,1
28.35939,Key.enter,None
28.36955,None,Key.enter
28.48155,1,None
28.82859,None,1
28.94158,2,None
29.15722,None,2
29.27055,3,None
29.7208,None,3
29.82601,Key.shift,None
29.83662,C,None
30.01105,None,Key.shift
30.02228,None,c
30.13388,Key.shift,None
30.14523,A,None
30.82166,None,Key.shift
30.83328,None,a
30.94507,Key.shift,None
30.95523,P,None
31.208,None,Key.shift
31.21949,None,p
31.33225,a,None
31.55566,None,a
31.66761,b,None
32.24291,None,b
32.35374,c,None
32.59888,None,c
32.71057,Key.shift,None
32.72193,!,None
33.08475,None,Key.shift
33.09719,None,1
33.70722,Key.enter,None
33.71785,None,Key.enter
33.82849,1,None
34.18331,None,1
34.29696,2,None
34.90559,None,2
35.01685,3,None
35.52923,None,3
35.64207,Key.shift,None
35.65353,C,None
36.17372,None,Key.shift
36.18465,None,c
36.29761,Key.shift,None
36.30888,A,None
36.6483,None,Key.shift
36.65906,None,a
36.77135,Key.shift,None
36.78294,P,None
37.24431,None,Key.shift
37.25491,None,p
37.36706,a,None
37.61275,None,a
37.72572,b,None
38.0938,None,b
38.2061,c,None
38.87901,None,c
38.99038,Key.shift,None
39.00181,!,None
39.52391,None,Key.shift
39.53574,None,1
41.12183,Key.enter,None
41.13206,None,Key.enter
41.24415,1,None
41.85301,None,1
41.96463,2,None
42.3594,None,2
42.47235,3,None
42.83463,None,3
42.946,Key.shift,None
