Time,Key pressed,Key released
0.94078,1,None
0.94904,None,1
0.96124,2,None
0.97273,None,2
0.9829,3,None
0.99633,None,3
1.00438,Key.shift,None
1.01556,C,None
1.02656,None,Key.shift
1.03637,None,c
1.04762,Key.shift,None
1.05914,A,None
1.07025,None,Key.shift
1.08063,None,a
1.09217,Key.shift,None
1.10266,P,None
1.11391,None,Key.shift
1.12513,None,p
1.13688,a,None
1.14788,None,a
1.15953,b,None
1.16977,None,b
1.18063,c,None
1.1921,None,c
1.20395,Key.shift,None
1.2152,!,None
1.22631,None,Key.shift
1.23706,None,1
1.34916,Key.enter,None
1.36,None,Key.enter
1.47149,1,None
1.48186,None,1
1.49398,2,None
1.50537,None,2
1.51652,3,None
1.52762,None,3
1.53961,Key.shift,None
1.55099,C,None
1.56484,None,Key.shift
1.57368,None,c
1.58495,Key.shift,None
1.59592,A,None
1.60713,None,Key.shift
1.61779,None,a
1.63182,Key.shift,None
1.64177,P,None
1.65335,None,Key.shift
1.66626,None,p
1.67515,a,None
1.68662,None,a
1.69921,b,None
1.71061,None,b
1.72093,c,None
1.73234,None,c
1.74326,Key.shift,None
1.75398,!,None
1.76562,None,Key.shift
1.77489,None,1
1.88741,Key.enter,None
1.89872,None,Key.enter
2.01163,1,None
2.02286,None,1
2.03347,2,None
2.04491,None,2
2.05554,3,None
2.066,None,3
2.07653,Key.shift,None
2.08702,C,None
2.09948,None,Key.shift
2.10915,None,c
2.12054,Key.shift,None
2.1337,A,None
2.14251,None,Key.shift
2.15337,None,a
2.16761,Key.shift,None
2.17896,P,None
2.18946,None,Key.shift
2.2,None,p
2.21179,a,None
2.22297,None,a
2.23492,b,None
2.2449,None,b
2.25658,c,None
2.26786,None,c
2.27948,Key.shift,None
2.29092,!,None
2.30128,None,Key.shift
2.31238,None,1
2.42475,Key.enter,None
2.43645,None,Key.enter
2.54992,1,None
2.56129,None,1
2.57169,2,None
2.58287,None,2
2.59403,3,None
2.60404,None,3
2.61684,Key.shift,None
2.62822,C,None
2.63939,None,Key.shift
2.65008,None,c
2.66126,Key.shift,None
2.67244,A,None
2.6829,None,Key.shift
2.69303,None,a
2.70379,Key.shift,None
2.71789,P,None
2.72581,None,Key.shift
2.73611,None,p
2.75058,a,None
2.75849,None,a
2.77007,b,None
2.78356,None,b
2.79156,c,None
2.80316,None,c
2.81467,Key.shift,None
2.82629,!,None
2.83672,None,Key.shift
2.84773,None,1
2.96004,Key.enter,None
2.97064,None,Key.enter
3.08336,1,None
3.09383,None,1
3.10485,2,None
3.1161,None,2
3.12747,3,None
3.13876,None,3
3.14982,Key.shift,None
3.16089,C,None
3.17461,None,Key.shift
3.18256,None,c
3.19414,Key.shift,None
3.2056,A,None
3.21663,None,Key.shift
3.22824,None,a
3.24036,Key.shift,None
3.25012,P,None
3.26,None,Key.shift
3.27068,None,p
3.28213,a,None
3.29237,None,a
3.30453,b,None
3.3158,None,b
3.32669,c,None
3.33753,None,c
3.34924,Key.shift,None
3.3606,!,None
3.37085,None,Key.shift
3.38123,None,1
3.49326,Key.enter,None
3.50366,None,Key.enter
3.61679,1,None
3.62749,None,1
3.63889,2,None
3.64969,None,2
3.66241,3,None
3.67293,None,3
3.68433,Key.shift,None
3.69589,C,None
3.70716,None,Key.shift
3.7174,None,c
3.72938,Key.shift,None
3.74083,A,None
3.75098,None,Key.shift
3.76226,None,a
3.77278,Key.shift,None
3.7829,P,None
3.79586,None,Key.shift
3.80495,None,p
3.81695,a,None
3.82933,None,a
3.83903,b,None
3.85043,None,b
3.86325,c,None
3.874,None,c
3.8843,Key.shift,None
3.89441,!,None
3.90568,None,Key.shift
3.91713,None,1
4.02973,Key.enter,None
4.04135,None,Key.enter
4.15424,1,None
4.16593,None,1
4.17797,2,None
4.18946,None,2
4.20109,3,None
4.21275,None,3
4.22452,Key.shift,None
4.23597,C,None
4.24662,None,Key.shift
4.25801,None,c
4.26973,Key.shift,None
4.28128,A,None
4.29139,None,Key.shift
4.30255,None,a
4.31389,Key.shift,None
4.32538,P,None
4.33671,None,Key.shift
4.34695,None,p
4.35817,a,None
4.36816,None,a
4.37995,b,None
4.3905,None,b
4.40111,c,None
4.41129,None,c
4.42318,Key.shift,None
4.43438,!,None
