Time,Key pressed,Key released
1.86337,1,None
1.94332,2,None
2.01537,None,1
2.07937,None,2
2.15136,3,None
2.25536,None,3
2.53536,Key.shift,None
2.80735,C,None
2.91136,None,C
3.03135,A,None
3.16735,None,A
3.25535,P,None
3.35935,None,P
3.39136,None,Key.shift
3.71132,a,None
3.8953,None,a
3.90337,b,None
3.98335,None,b
4.15935,c,None
4.24734,None,c
4.32735,Key.shift,None
4.5193,!,None
4.65534,None,Key.shift
4.6632,None,1
4.93535,Key.enter,None
5.06299,None,Key.enter
5.79934,1,None
5.91133,2,None
5.95916,None,1
6.03133,None,2
6.11134,3,None
6.21533,None,3
6.56669,Key.shift,None
6.75933,C,None
6.87132,None,C
6.94282,A,None
7.09533,None,A
7.16733,P,None
7.21532,None,Key.shift
7.25534,None,p
7.91931,a,None
8.00732,None,a
8.08715,b,None
8.17531,None,b
8.27932,c,None
8.37531,None,c
8.51133,Key.shift,None
8.65531,!,None
8.76731,None,Key.shift
8.79092,None,1
9.43132,Key.enter,None
9.55931,None,Key.enter
10.58313,Key.shift,None
10.7113,None,Key.shift
10.92729,1,None
11.0311,2,None
11.08729,None,1
11.15131,None,2
11.23896,3,None
11.34329,None,3
11.53529,Key.shift,None
12.04986,Key.shift,None
12.08053,Key.shift,None
12.11201,Key.shift,None
12.14296,Key.shift,None
12.17339,Key.shift,None
12.20425,Key.shift,None
12.23519,Key.shift,None
12.26638,Key.shift,None
12.31211,Key.shift,None
12.34298,Key.shift,None
12.37435,Key.shift,None
12.40582,Key.shift,None
12.43606,Key.shift,None
12.44727,C,None
12.56711,None,C
12.57514,A,None
12.72728,None,A
12.78328,P,None
12.87127,None,P
12.88713,None,Key.shift
13.41479,a,None
13.50327,None,a
13.59127,b,None
13.68727,None,b
13.78327,c,None
13.87127,None,c
13.9671,Key.shift,None
14.17527,!,None
14.24726,None,Key.shift
14.30327,None,1
14.75127,Key.enter,None
14.86319,None,Key.enter
15.67109,1,None
15.78326,2,None
15.83125,None,1
15.87126,3,None
15.95108,None,2
16.03925,None,3
16.71928,Key.shift,None
16.99924,C,None
17.11924,None,C
17.15908,A,None
17.31925,None,A
17.35124,P,None
17.45524,None,P
17.4631,None,Key.shift
17.91924,a,None
18.03124,None,a
18.05507,b,None
18.13524,None,b
18.31924,c,None
18.40723,None,c
18.77489,Key.shift,None
18.88724,!,None
18.98323,None,Key.shift
19.02323,None,1
19.17523,Key.enter,None
19.29502,None,Key.enter
20.42322,1,None
20.53522,2,None
20.58304,None,1
20.64721,3,None
20.70321,None,2
20.79121,None,3
21.31921,Key.shift,None
21.40698,C,None
21.57521,A,None
21.59924,None,C
21.71921,None,A
21.76721,P,None
21.85521,None,P
22.03087,None,Key.shift
22.98321,a,None
23.0872,None,a
23.1192,b,None
23.22318,None,b
23.2632,c,None
23.36719,None,c
23.46312,Key.shift,None
23.65502,!,None
23.7512,None,Key.shift
23.75922,None,1
23.83119,Key.enter,None
23.98289,None,Key.enter
24.73519,1,None
24.82318,2,None
24.87918,None,1
24.89521,3,None
24.98318,None,2
25.00718,None,3
25.31918,Key.shift,None
25.53518,C,None
25.64716,None,C
