Time,Key pressed,Key released
0.97976,1,None
0.98774,None,1
0.99834,2,None
1.00844,None,2
1.02162,3,None
1.0319,None,3
1.04247,Key.shift,None
1.05444,C,None
1.06526,None,Key.shift
1.07572,None,c
1.08803,Key.shift,None
1.09881,A,None
1.10979,None,Key.shift
1.12061,None,a
1.13237,Key.shift,None
1.14316,P,None
1.15325,None,Key.shift
1.16375,None,p
1.17432,a,None
1.18729,None,a
1.19684,b,None
1.20768,None,b
1.22129,c,None
1.23198,None,c
1.24226,Key.shift,None
1.25506,!,None
1.26469,None,Key.shift
1.27569,None,1
1.38874,Key.enter,None
1.4001,None,Key.enter
1.51236,1,None
1.52414,None,1
1.53467,2,None
1.54591,None,2
1.55702,3,None
1.56824,None,3
1.58137,Key.shift,None
1.59263,C,None
1.60413,None,Key.shift
1.61488,None,c
1.62672,Key.shift,None
1.63707,A,None
1.64772,None,Key.shift
1.65779,None,a
1.66952,Key.shift,None
1.68188,P,None
1.69125,None,Key.shift
1.70249,None,p
1.71553,a,None
1.72654,None,a
1.73732,b,None
1.74835,None,b
1.75873,c,None
1.76906,None,c
1.78322,Key.shift,None
1.79453,!,None
1.8057,None,Key.shift
1.8161,None,1
1.93072,Key.enter,None
1.9422,None,Key.enter
2.05446,1,None
2.06575,None,1
2.076,2,None
2.08692,None,2
2.09871,3,None
2.10995,None,3
2.12153,Key.shift,None
2.13228,C,None
2.14339,None,Key.shift
2.1536,None,c
2.16479,Key.shift,None
2.17641,A,None
2.18753,None,Key.shift
2.19849,None,a
2.2101,Key.shift,None
2.22045,P,None
2.23159,None,Key.shift
2.24293,None,p
2.25502,a,None
2.26596,None,a
2.27731,b,None
2.28864,None,b
2.29971,c,None
2.31099,None,c
2.32196,Key.shift,None
2.33287,!,None
2.34388,None,Key.shift
2.35392,None,1
2.46623,Key.enter,None
2.47771,None,Key.enter
2.59083,1,None
2.60253,None,1
2.61612,2,None
2.62729,None,2
2.63831,3,None
2.6486,None,3
2.66019,Key.shift,None
2.67045,C,None
2.68434,None,Key.shift
2.69328,None,c
2.70496,Key.shift,None
2.71651,A,None
2.72747,None,Key.shift
2.73879,None,a
2.74989,Key.shift,None
2.7612,P,None
2.77183,None,Key.shift
2.78222,None,p
2.79401,a,None
2.80545,None,a
2.81702,b,None
2.82834,None,b
2.8403,c,None
2.85162,None,c
2.86646,Key.shift,None
2.87669,!,None
2.88803,None,Key.shift
2.89882,None,1
3.0106,Key.enter,None
3.02081,None,Key.enter
3.1349,1,None
3.14624,None,1
3.15703,2,None
3.16829,None,2
3.17822,3,None
3.18977,None,3
3.20233,Key.shift,None
3.21391,C,None
3.22507,None,Key.shift
3.23562,None,c
3.24748,Key.shift,None
3.25776,A,None
3.26815,None,Key.shift
3.2793,None,a
3.29102,Key.shift,None
3.30227,P,None
3.3134,None,Key.shift
3.32345,None,p
3.33527,a,None
3.34646,None,a
3.35674,b,None
3.36767,None,b
3.37962,c,None
3.39068,None,c
3.40184,Key.shift,None
3.41328,!,None
3.42436,None,Key.shift
3.43473,None,1
3.54792,Key.enter,None
3.55797,None,Key.enter
3.67138,1,None
3.68191,None,1
3.69253,2,None
3.70412,None,2
3.7157,3,None
3.72576,None,3
3.73747,Key.shift,None
3.7487,C,None
3.75916,None,Key.shift
3.77039,None,c
3.78177,Key.shift,None
3.79333,A,None
3.80482,None,Key.shift
3.81511,None,a
3.82557,Key.shift,None
3.83698,P,None
3.8484,None,Key.shift
3.85907,None,p
3.87075,a,None
3.88174,None,a
3.89335,b,None
3.90373,None,b
3.91506,c,None
3.92532,None,c
3.93744,Key.shift,None
3.94837,!,None
3.9585,None,Key.shift
3.96954,None,1
4.08222,Key.enter,None
4.09301,None,Key.enter
4.20917,1,None
4.22017,None,1
4.2305,2,None
4.24178,None,2
4.25315,3,None
4.26444,None,3
4.27591,Key.shift,None
4.28722,C,None
4.29874,None,Key.shift
4.30902,None,c
4.31944,Key.shift,None
4.33042,A,None
4.34269,None,Key.shift
4.35195,None,a
4.36364,Key.shift,None
